cluster_id,n_users,n_merchants,n_transactions,transaction_amount,chargeback_count,chargebacked_transaction_count,disputed_amount,average_user_risk,average_merchant_risk,max_user_risk,max_merchant_risk,cluster_chargeback_rate,disputed_amount_ratio,temporal_concentration,relationship_concentration,cluster_risk_score,risk_level,top_signals,explanation
CLU00295,2,1,2,29306.78,1,1,0.0,6.6667,14.4444,13.3333,14.4444,0.5,0.0,0.5,0.1,22.5,LOW,high_cluster_chargeback_rate|temporal_concentration,"Investigation candidate due to: high_cluster_chargeback_rate, temporal_concentration. Cluster involves 2 user(s) and 1 merchant(s) with 2 transaction(s), chargeback rate 50.0%, disputed amount ratio 0.0%."
CLU00472,2,1,2,7689.22,1,1,0.0,6.6667,14.4444,13.3333,14.4444,0.5,0.0,0.5,0.1,22.5,LOW,high_cluster_chargeback_rate|temporal_concentration,"Investigation candidate due to: high_cluster_chargeback_rate, temporal_concentration. Cluster involves 2 user(s) and 1 merchant(s) with 2 transaction(s), chargeback rate 50.0%, disputed amount ratio 0.0%."
CLU00556,2,1,2,21491.18,1,1,0.0,6.6667,14.4444,13.3333,14.4444,0.5,0.0,0.5,0.1,22.5,LOW,high_cluster_chargeback_rate|temporal_concentration,"Investigation candidate due to: high_cluster_chargeback_rate, temporal_concentration. Cluster involves 2 user(s) and 1 merchant(s) with 2 transaction(s), chargeback rate 50.0%, disputed amount ratio 0.0%."
CLU00485,2,1,2,11403.32,1,1,0.0,6.6667,14.4444,13.3333,14.4444,0.5,0.0,0.5,0.1,22.5,LOW,high_cluster_chargeback_rate|temporal_concentration,"Investigation candidate due to: high_cluster_chargeback_rate, temporal_concentration. Cluster involves 2 user(s) and 1 merchant(s) with 2 transaction(s), chargeback rate 50.0%, disputed amount ratio 0.0%."
CLU00230,2,1,2,35942.01,1,1,0.0,6.6667,14.4444,13.3333,14.4444,0.5,0.0,0.5,0.1,22.5,LOW,high_cluster_chargeback_rate|temporal_concentration,"Investigation candidate due to: high_cluster_chargeback_rate, temporal_concentration. Cluster involves 2 user(s) and 1 merchant(s) with 2 transaction(s), chargeback rate 50.0%, disputed amount ratio 0.0%."
CLU00424,2,1,2,30204.35,1,1,0.0,6.6667,14.4444,13.3333,14.4444,0.5,0.0,0.5,0.1,22.5,LOW,high_cluster_chargeback_rate|temporal_concentration,"Investigation candidate due to: high_cluster_chargeback_rate, temporal_concentration. Cluster involves 2 user(s) and 1 merchant(s) with 2 transaction(s), chargeback rate 50.0%, disputed amount ratio 0.0%."
CLU00226,2,1,2,29229.01,1,1,0.0,6.6667,14.4444,13.3333,14.4444,0.5,0.0,0.5,0.1,22.5,LOW,high_cluster_chargeback_rate|temporal_concentration,"Investigation candidate due to: high_cluster_chargeback_rate, temporal_concentration. Cluster involves 2 user(s) and 1 merchant(s) with 2 transaction(s), chargeback rate 50.0%, disputed amount ratio 0.0%."
CLU00454,2,1,2,39042.42,1,1,0.0,6.6667,14.4444,13.3333,14.4444,0.5,0.0,0.5,0.1,22.5,LOW,high_cluster_chargeback_rate|temporal_concentration,"Investigation candidate due to: high_cluster_chargeback_rate, temporal_concentration. Cluster involves 2 user(s) and 1 merchant(s) with 2 transaction(s), chargeback rate 50.0%, disputed amount ratio 0.0%."
CLU00423,2,1,2,28629.46,1,1,1546.48,6.6667,11.7113,13.3333,11.7113,0.5,0.054,0.5,0.1,22.4858,LOW,high_cluster_chargeback_rate|temporal_concentration,"Investigation candidate due to: high_cluster_chargeback_rate, temporal_concentration. Cluster involves 2 user(s) and 1 merchant(s) with 2 transaction(s), chargeback rate 50.0%, disputed amount ratio 5.4%."
CLU00092,4,1,4,48318.48,1,1,2702.06,3.3333,29.1792,13.3333,29.1792,0.25,0.0559,0.25,0.1,22.4695,LOW,elevated_avg_merchant_risk|high_cluster_chargeback_rate,"Investigation candidate due to: elevated_avg_merchant_risk, high_cluster_chargeback_rate. Cluster involves 4 user(s) and 1 merchant(s) with 4 transaction(s), chargeback rate 25.0%, disputed amount ratio 5.6%."
CLU00506,2,1,2,20572.9,1,1,3007.22,4.6667,9.4019,9.3333,9.4019,0.5,0.1462,0.5,0.1,22.4235,LOW,high_cluster_chargeback_rate|temporal_concentration,"Investigation candidate due to: high_cluster_chargeback_rate, temporal_concentration. Cluster involves 2 user(s) and 1 merchant(s) with 2 transaction(s), chargeback rate 50.0%, disputed amount ratio 14.6%."
CLU00099,4,1,4,65401.56,1,1,4940.0,3.3333,22.7896,13.3333,22.7896,0.25,0.0755,0.5,0.1,22.3883,LOW,high_cluster_chargeback_rate|temporal_concentration,"Investigation candidate due to: high_cluster_chargeback_rate, temporal_concentration. Cluster involves 4 user(s) and 1 merchant(s) with 4 transaction(s), chargeback rate 25.0%, disputed amount ratio 7.6%."
CLU00079,3,2,4,40280.43,3,2,1644.1,6.2222,8.2373,9.3333,16.4746,0.5,0.0408,0.5,0.1,22.3784,LOW,high_cluster_chargeback_rate|temporal_concentration,"Investigation candidate due to: high_cluster_chargeback_rate, temporal_concentration. Cluster involves 3 user(s) and 2 merchant(s) with 4 transaction(s), chargeback rate 50.0%, disputed amount ratio 4.1%."
CLU00053,5,1,5,77246.08,2,2,-4524.5,5.3333,27.2222,13.3333,27.2222,0.4,-0.0586,0.2,0.1,22.3714,LOW,elevated_avg_merchant_risk|high_cluster_chargeback_rate,"Investigation candidate due to: elevated_avg_merchant_risk, high_cluster_chargeback_rate. Cluster involves 5 user(s) and 1 merchant(s) with 5 transaction(s), chargeback rate 40.0%, disputed amount ratio -5.9%."
CLU00494,2,1,2,33280.97,1,1,1549.0,6.6667,11.6283,13.3333,11.6283,0.5,0.0465,0.5,0.1,22.3571,LOW,high_cluster_chargeback_rate|temporal_concentration,"Investigation candidate due to: high_cluster_chargeback_rate, temporal_concentration. Cluster involves 2 user(s) and 1 merchant(s) with 2 transaction(s), chargeback rate 50.0%, disputed amount ratio 4.7%."
CLU00133,4,1,4,67402.09,1,1,7674.03,6.3333,26.9745,16.0,26.9745,0.25,0.1139,0.25,0.1,22.3464,LOW,elevated_avg_merchant_risk|high_cluster_chargeback_rate,"Investigation candidate due to: elevated_avg_merchant_risk, high_cluster_chargeback_rate. Cluster involves 4 user(s) and 1 merchant(s) with 4 transaction(s), chargeback rate 25.0%, disputed amount ratio 11.4%."
CLU00262,2,1,2,11124.55,1,1,1561.56,4.6667,9.3375,9.3333,9.3375,0.5,0.1404,0.5,0.1,22.3074,LOW,high_cluster_chargeback_rate|temporal_concentration,"Investigation candidate due to: high_cluster_chargeback_rate, temporal_concentration. Cluster involves 2 user(s) and 1 merchant(s) with 2 transaction(s), chargeback rate 50.0%, disputed amount ratio 14.0%."
CLU00430,2,1,2,22599.23,1,1,3118.57,4.6667,9.3111,9.3333,9.3111,0.5,0.138,0.5,0.1,22.2655,LOW,high_cluster_chargeback_rate|temporal_concentration,"Investigation candidate due to: high_cluster_chargeback_rate, temporal_concentration. Cluster involves 2 user(s) and 1 merchant(s) with 2 transaction(s), chargeback rate 50.0%, disputed amount ratio 13.8%."
CLU00041,5,1,5,49037.12,1,1,1360.01,3.4667,28.5482,13.3333,28.5482,0.2,0.0277,0.4,0.1,22.2627,LOW,elevated_avg_merchant_risk|high_cluster_chargeback_rate,"Investigation candidate due to: elevated_avg_merchant_risk, high_cluster_chargeback_rate. Cluster involves 5 user(s) and 1 merchant(s) with 5 transaction(s), chargeback rate 20.0%, disputed amount ratio 2.8%."
CLU00344,2,1,2,32828.08,1,1,-3839.34,8.6667,17.7778,17.3333,17.7778,0.5,-0.117,0.5,0.1,22.2457,LOW,high_cluster_chargeback_rate|temporal_concentration,"Investigation candidate due to: high_cluster_chargeback_rate, temporal_concentration. Cluster involves 2 user(s) and 1 merchant(s) with 2 transaction(s), chargeback rate 50.0%, disputed amount ratio -11.7%."
CLU00426,2,1,2,16563.51,1,1,1026.98,6.6667,11.8,9.3333,11.8,0.5,0.062,0.5,0.1,22.2401,LOW,high_cluster_chargeback_rate|temporal_concentration,"Investigation candidate due to: high_cluster_chargeback_rate, temporal_concentration. Cluster involves 2 user(s) and 1 merchant(s) with 2 transaction(s), chargeback rate 50.0%, disputed amount ratio 6.2%."
CLU00565,2,1,2,30030.4,1,1,1837.87,6.6667,11.7911,9.3333,11.7911,0.5,0.0612,0.5,0.1,22.224,LOW,high_cluster_chargeback_rate|temporal_concentration,"Investigation candidate due to: high_cluster_chargeback_rate, temporal_concentration. Cluster involves 2 user(s) and 1 merchant(s) with 2 transaction(s), chargeback rate 50.0%, disputed amount ratio 6.1%."
CLU00399,2,1,2,17094.89,1,1,2316.9,4.6667,9.2837,9.3333,9.2837,0.5,0.1355,0.5,0.1,22.223,LOW,high_cluster_chargeback_rate|temporal_concentration,"Investigation candidate due to: high_cluster_chargeback_rate, temporal_concentration. Cluster involves 2 user(s) and 1 merchant(s) with 2 transaction(s), chargeback rate 50.0%, disputed amount ratio 13.6%."
CLU00222,2,1,2,31366.49,1,1,0.0,8.0,11.1111,16.0,11.1111,0.5,0.0,0.5,0.1,22.2222,LOW,high_cluster_chargeback_rate|temporal_concentration,"Investigation candidate due to: high_cluster_chargeback_rate, temporal_concentration. Cluster involves 2 user(s) and 1 merchant(s) with 2 transaction(s), chargeback rate 50.0%, disputed amount ratio 0.0%."
CLU00478,2,1,2,36242.16,1,1,-700.6,6.6667,14.4444,13.3333,14.4444,0.5,-0.0193,0.5,0.1,22.21,LOW,high_cluster_chargeback_rate|temporal_concentration,"Investigation candidate due to: high_cluster_chargeback_rate, temporal_concentration. Cluster involves 2 user(s) and 1 merchant(s) with 2 transaction(s), chargeback rate 50.0%, disputed amount ratio -1.9%."
CLU00450,2,1,2,22742.91,1,1,3058.22,4.6667,9.2719,9.3333,9.2719,0.5,0.1345,0.5,0.1,22.2047,LOW,high_cluster_chargeback_rate|temporal_concentration,"Investigation candidate due to: high_cluster_chargeback_rate, temporal_concentration. Cluster involves 2 user(s) and 1 merchant(s) with 2 transaction(s), chargeback rate 50.0%, disputed amount ratio 13.4%."
CLU00479,2,1,2,15828.9,1,1,2111.63,4.6667,9.26,9.3333,9.26,0.5,0.1334,0.5,0.1,22.1864,LOW,high_cluster_chargeback_rate|temporal_concentration,"Investigation candidate due to: high_cluster_chargeback_rate, temporal_concentration. Cluster involves 2 user(s) and 1 merchant(s) with 2 transaction(s), chargeback rate 50.0%, disputed amount ratio 13.3%."
CLU00091,4,1,4,51549.54,1,1,17825.75,3.3333,18.7955,9.3333,18.7955,0.25,0.3458,0.25,0.1,22.145,LOW,high_cluster_chargeback_rate|high_disputed_amount_ratio,"Investigation candidate due to: high_cluster_chargeback_rate, high_disputed_amount_ratio. Cluster involves 4 user(s) and 1 merchant(s) with 4 transaction(s), chargeback rate 25.0%, disputed amount ratio 34.6%."
CLU00500,2,1,2,22078.44,1,1,-555.33,6.6667,14.4444,13.3333,14.4444,0.5,-0.0252,0.5,0.1,22.1227,LOW,high_cluster_chargeback_rate|temporal_concentration,"Investigation candidate due to: high_cluster_chargeback_rate, temporal_concentration. Cluster involves 2 user(s) and 1 merchant(s) with 2 transaction(s), chargeback rate 50.0%, disputed amount ratio -2.5%."
CLU00317,2,1,2,33279.83,1,1,4272.46,4.6667,9.2042,9.3333,9.2042,0.5,0.1284,0.5,0.1,22.0999,LOW,high_cluster_chargeback_rate|temporal_concentration,"Investigation candidate due to: high_cluster_chargeback_rate, temporal_concentration. Cluster involves 2 user(s) and 1 merchant(s) with 2 transaction(s), chargeback rate 50.0%, disputed amount ratio 12.8%."
CLU00545,2,1,2,24560.72,1,1,-711.68,6.6667,14.4444,13.3333,14.4444,0.5,-0.029,0.5,0.1,22.0654,LOW,high_cluster_chargeback_rate|temporal_concentration,"Investigation candidate due to: high_cluster_chargeback_rate, temporal_concentration. Cluster involves 2 user(s) and 1 merchant(s) with 2 transaction(s), chargeback rate 50.0%, disputed amount ratio -2.9%."
CLU00279,2,1,2,33141.11,1,1,1625.15,6.6667,11.656,9.3333,11.656,0.5,0.049,0.5,0.1,21.9807,LOW,high_cluster_chargeback_rate|temporal_concentration,"Investigation candidate due to: high_cluster_chargeback_rate, temporal_concentration. Cluster involves 2 user(s) and 1 merchant(s) with 2 transaction(s), chargeback rate 50.0%, disputed amount ratio 4.9%."
CLU00409,2,1,2,32440.47,1,1,3918.28,4.6667,9.1198,9.3333,9.1198,0.5,0.1208,0.5,0.1,21.9691,LOW,high_cluster_chargeback_rate|temporal_concentration,"Investigation candidate due to: high_cluster_chargeback_rate, temporal_concentration. Cluster involves 2 user(s) and 1 merchant(s) with 2 transaction(s), chargeback rate 50.0%, disputed amount ratio 12.1%."
CLU00258,2,1,2,30406.97,1,1,3642.0,4.6667,9.1086,9.3333,9.1086,0.5,0.1198,0.5,0.1,21.9517,LOW,high_cluster_chargeback_rate|temporal_concentration,"Investigation candidate due to: high_cluster_chargeback_rate, temporal_concentration. Cluster involves 2 user(s) and 1 merchant(s) with 2 transaction(s), chargeback rate 50.0%, disputed amount ratio 12.0%."
CLU00275,2,1,2,15432.86,1,1,1826.0,4.6667,9.0924,9.3333,9.0924,0.5,0.1183,0.5,0.1,21.9266,LOW,high_cluster_chargeback_rate|temporal_concentration,"Investigation candidate due to: high_cluster_chargeback_rate, temporal_concentration. Cluster involves 2 user(s) and 1 merchant(s) with 2 transaction(s), chargeback rate 50.0%, disputed amount ratio 11.8%."
CLU00026,6,2,7,85613.38,2,2,23663.73,4.4444,19.2519,13.3333,23.0862,0.2857,0.2764,0.1429,0.1,21.9113,LOW,high_cluster_chargeback_rate|high_disputed_amount_ratio,"Investigation candidate due to: high_cluster_chargeback_rate, high_disputed_amount_ratio. Cluster involves 6 user(s) and 2 merchant(s) with 7 transaction(s), chargeback rate 28.6%, disputed amount ratio 27.6%."
CLU00082,4,1,4,44248.35,1,1,4227.03,5.6667,26.5673,16.0,26.5673,0.25,0.0955,0.25,0.1,21.8882,LOW,elevated_avg_merchant_risk|high_cluster_chargeback_rate,"Investigation candidate due to: elevated_avg_merchant_risk, high_cluster_chargeback_rate. Cluster involves 4 user(s) and 1 merchant(s) with 4 transaction(s), chargeback rate 25.0%, disputed amount ratio 9.6%."
CLU00377,2,1,2,25904.71,1,1,1053.3,6.6667,11.5629,9.3333,11.5629,0.5,0.0407,0.5,0.1,21.8132,LOW,high_cluster_chargeback_rate|temporal_concentration,"Investigation candidate due to: high_cluster_chargeback_rate, temporal_concentration. Cluster involves 2 user(s) and 1 merchant(s) with 2 transaction(s), chargeback rate 50.0%, disputed amount ratio 4.1%."
CLU00530,2,1,2,19149.04,1,1,2131.37,4.6667,9.0145,9.3333,9.0145,0.5,0.1113,0.5,0.1,21.8058,LOW,high_cluster_chargeback_rate|temporal_concentration,"Investigation candidate due to: high_cluster_chargeback_rate, temporal_concentration. Cluster involves 2 user(s) and 1 merchant(s) with 2 transaction(s), chargeback rate 50.0%, disputed amount ratio 11.1%."
CLU00067,4,2,5,75897.06,3,2,20422.3,5.6667,14.849,13.3333,14.9954,0.4,0.2691,0.2,0.1,21.7548,LOW,high_cluster_chargeback_rate|high_disputed_amount_ratio,"Investigation candidate due to: high_cluster_chargeback_rate, high_disputed_amount_ratio. Cluster involves 4 user(s) and 2 merchant(s) with 5 transaction(s), chargeback rate 40.0%, disputed amount ratio 26.9%."
CLU00088,4,1,4,60092.34,1,1,4001.0,4.0,27.1402,13.3333,27.1402,0.25,0.0666,0.25,0.1,21.7118,LOW,elevated_avg_merchant_risk|high_cluster_chargeback_rate,"Investigation candidate due to: elevated_avg_merchant_risk, high_cluster_chargeback_rate. Cluster involves 4 user(s) and 1 merchant(s) with 4 transaction(s), chargeback rate 25.0%, disputed amount ratio 6.7%."
CLU00205,3,1,3,24083.66,1,1,2488.0,5.3333,12.8329,12.0,12.8329,0.3333,0.1033,0.6667,0.1,21.6581,LOW,high_cluster_chargeback_rate|temporal_concentration,"Investigation candidate due to: high_cluster_chargeback_rate, temporal_concentration. Cluster involves 3 user(s) and 1 merchant(s) with 3 transaction(s), chargeback rate 33.3%, disputed amount ratio 10.3%."
CLU00531,2,1,2,22051.93,1,1,1407.0,6.0,8.4867,12.0,8.4867,0.5,0.0638,0.5,0.1,21.6544,LOW,high_cluster_chargeback_rate|temporal_concentration,"Investigation candidate due to: high_cluster_chargeback_rate, temporal_concentration. Cluster involves 2 user(s) and 1 merchant(s) with 2 transaction(s), chargeback rate 50.0%, disputed amount ratio 6.4%."
CLU00259,2,1,2,46859.49,1,1,-2662.81,6.6667,14.4444,13.3333,14.4444,0.5,-0.0568,0.5,0.1,21.6476,LOW,high_cluster_chargeback_rate|temporal_concentration,"Investigation candidate due to: high_cluster_chargeback_rate, temporal_concentration. Cluster involves 2 user(s) and 1 merchant(s) with 2 transaction(s), chargeback rate 50.0%, disputed amount ratio -5.7%."
CLU00318,2,1,2,27468.38,1,1,2742.66,4.6667,8.8872,9.3333,8.8872,0.5,0.0998,0.5,0.1,21.6085,LOW,high_cluster_chargeback_rate|temporal_concentration,"Investigation candidate due to: high_cluster_chargeback_rate, temporal_concentration. Cluster involves 2 user(s) and 1 merchant(s) with 2 transaction(s), chargeback rate 50.0%, disputed amount ratio 10.0%."
CLU00138,3,2,4,20997.45,1,1,5834.0,4.4444,12.7708,13.3333,25.5416,0.25,0.2778,0.25,0.1,21.6072,LOW,high_cluster_chargeback_rate|high_disputed_amount_ratio,"Investigation candidate due to: high_cluster_chargeback_rate, high_disputed_amount_ratio. Cluster involves 3 user(s) and 2 merchant(s) with 4 transaction(s), chargeback rate 25.0%, disputed amount ratio 27.8%."
CLU00442,2,1,2,45971.25,1,1,4581.94,4.6667,8.8852,9.3333,8.8852,0.5,0.0997,0.5,0.1,21.6054,LOW,high_cluster_chargeback_rate|temporal_concentration,"Investigation candidate due to: high_cluster_chargeback_rate, temporal_concentration. Cluster involves 2 user(s) and 1 merchant(s) with 2 transaction(s), chargeback rate 50.0%, disputed amount ratio 10.0%."
CLU00541,2,1,2,43161.81,1,1,4194.32,4.6667,8.8575,9.3333,8.8575,0.5,0.0972,0.5,0.1,21.5625,LOW,high_cluster_chargeback_rate|temporal_concentration,"Investigation candidate due to: high_cluster_chargeback_rate, temporal_concentration. Cluster involves 2 user(s) and 1 merchant(s) with 2 transaction(s), chargeback rate 50.0%, disputed amount ratio 9.7%."
CLU00520,2,1,2,18648.79,1,1,1805.23,4.6667,8.8533,9.3333,8.8533,0.5,0.0968,0.5,0.1,21.556,LOW,high_cluster_chargeback_rate|temporal_concentration,"Investigation candidate due to: high_cluster_chargeback_rate, temporal_concentration. Cluster involves 2 user(s) and 1 merchant(s) with 2 transaction(s), chargeback rate 50.0%, disputed amount ratio 9.7%."
CLU00431,2,1,2,47324.38,1,1,0.0,6.6667,11.1111,13.3333,11.1111,0.5,0.0,0.5,0.1,21.5556,LOW,high_cluster_chargeback_rate|temporal_concentration,"Investigation candidate due to: high_cluster_chargeback_rate, temporal_concentration. Cluster involves 2 user(s) and 1 merchant(s) with 2 transaction(s), chargeback rate 50.0%, disputed amount ratio 0.0%."
CLU00250,2,1,2,15846.64,1,1,0.0,6.6667,11.1111,13.3333,11.1111,0.5,0.0,0.5,0.1,21.5556,LOW,high_cluster_chargeback_rate|temporal_concentration,"Investigation candidate due to: high_cluster_chargeback_rate, temporal_concentration. Cluster involves 2 user(s) and 1 merchant(s) with 2 transaction(s), chargeback rate 50.0%, disputed amount ratio 0.0%."
CLU00496,2,1,2,30979.01,2,1,2991.36,4.6667,8.8507,9.3333,8.8507,0.5,0.0966,0.5,0.1,21.5519,LOW,high_cluster_chargeback_rate|temporal_concentration,"Investigation candidate due to: high_cluster_chargeback_rate, temporal_concentration. Cluster involves 2 user(s) and 1 merchant(s) with 2 transaction(s), chargeback rate 50.0%, disputed amount ratio 9.7%."
CLU00188,2,2,3,26908.3,1,1,7413.72,6.6667,9.1328,13.3333,18.2655,0.3333,0.2755,0.3333,0.1,21.5254,LOW,high_cluster_chargeback_rate|high_disputed_amount_ratio,"Investigation candidate due to: high_cluster_chargeback_rate, high_disputed_amount_ratio. Cluster involves 2 user(s) and 2 merchant(s) with 3 transaction(s), chargeback rate 33.3%, disputed amount ratio 27.6%."
CLU00240,2,1,2,16109.85,1,1,1512.54,4.6667,8.821,9.3333,8.821,0.5,0.0939,0.5,0.1,21.5059,LOW,high_cluster_chargeback_rate|temporal_concentration,"Investigation candidate due to: high_cluster_chargeback_rate, temporal_concentration. Cluster involves 2 user(s) and 1 merchant(s) with 2 transaction(s), chargeback rate 50.0%, disputed amount ratio 9.4%."
