user_id,retrospective_risk_score,risk_level,transaction_count,total_transaction_amount,chargeback_rate,total_disputed_amount,top_risk_signal_1,top_risk_signal_2,top_risk_signal_3,explanation
USR54527,0.0,LOW,1,14301.09,0.0,0.0,,,,No risk signals identified.
USR54529,2.666666666666667,LOW,1,24652.6,0.0,0.0,kyc_duplicate_entity,,,Elevated risk driven primarily by kyc duplicate entity.
USR54535,0.0,LOW,1,21350.51,0.0,0.0,,,,No risk signals identified.
USR54536,0.0,LOW,1,3384.6,0.0,0.0,,,,No risk signals identified.
USR54539,0.0,LOW,1,23301.38,0.0,0.0,,,,No risk signals identified.
USR54542,13.333333333333334,LOW,1,2931.28,1.0,3107.33,user_chargeback_rate,user_failure_rate,,"Elevated risk driven primarily by user chargeback rate, combined with user failure rate."
USR54544,0.0,LOW,1,643.52,0.0,0.0,,,,No risk signals identified.
USR54549,0.0,LOW,1,4404.69,0.0,0.0,,,,No risk signals identified.
USR54550,0.0,LOW,1,8087.94,0.0,0.0,,,,No risk signals identified.
USR54553,0.0,LOW,1,22243.29,0.0,0.0,,,,No risk signals identified.
USR54555,12.0,LOW,4,69477.83,0.0,0.0,user_failure_rate,,,Elevated risk driven primarily by user failure rate.
USR54556,6.666666666666667,LOW,1,24394.71,0.0,0.0,user_failure_rate,kyc_duplicate_entity,,"Elevated risk driven primarily by user failure rate, combined with kyc duplicate entity."
USR54561,0.0,LOW,1,12052.87,0.0,0.0,,,,No risk signals identified.
USR54562,0.0,LOW,1,11271.08,0.0,0.0,,,,No risk signals identified.
USR54567,0.0,LOW,1,24798.99,0.0,0.0,,,,No risk signals identified.
USR54573,0.0,LOW,1,15902.0,0.0,0.0,,,,No risk signals identified.
USR54582,0.0,LOW,1,21206.6,0.0,0.0,,,,No risk signals identified.
USR54585,4.0,LOW,1,15933.66,0.0,0.0,user_failure_rate,,,Elevated risk driven primarily by user failure rate.
USR54588,13.33333333333333,LOW,3,39866.44,0.3333333333333333,4601.49,user_chargeback_rate,user_failure_rate,,"Elevated risk driven primarily by user chargeback rate, combined with user failure rate."
USR54593,13.333333333333334,LOW,1,24924.7,1.0,385.0,user_chargeback_rate,user_failure_rate,,"Elevated risk driven primarily by user chargeback rate, combined with user failure rate."
USR54599,0.0,LOW,1,16987.18,0.0,0.0,,,,No risk signals identified.
USR54601,4.0,LOW,2,23954.59,0.0,0.0,user_failure_rate,,,Elevated risk driven primarily by user failure rate.
USR54602,9.333333333333334,LOW,1,10655.76,1.0,1889.29,user_chargeback_rate,,,Elevated risk driven primarily by user chargeback rate.
USR54614,0.0,LOW,1,21924.2,0.0,0.0,,,,No risk signals identified.
USR54625,9.333333333333334,LOW,1,14846.71,1.0,1053.3,user_chargeback_rate,,,Elevated risk driven primarily by user chargeback rate.
USR54631,0.0,LOW,1,7809.18,0.0,0.0,,,,No risk signals identified.
USR54634,0.0,LOW,1,14323.53,0.0,0.0,,,,No risk signals identified.
USR54642,0.0,LOW,1,15158.3,0.0,0.0,,,,No risk signals identified.
USR54656,0.0,LOW,1,16778.61,0.0,0.0,,,,No risk signals identified.
USR54659,0.0,LOW,1,-22456.75,0.0,0.0,,,,No risk signals identified.
USR54660,0.0,LOW,1,19469.08,0.0,0.0,,,,No risk signals identified.
USR54663,0.0,LOW,1,24831.44,0.0,0.0,,,,No risk signals identified.
USR54671,9.333333333333334,LOW,1,18194.0,1.0,1582.19,user_chargeback_rate,,,Elevated risk driven primarily by user chargeback rate.
USR54672,4.0,LOW,1,8478.66,0.0,0.0,user_failure_rate,,,Elevated risk driven primarily by user failure rate.
USR54691,0.0,LOW,1,668.2,0.0,0.0,,,,No risk signals identified.
USR54693,0.0,LOW,1,10178.63,0.0,0.0,,,,No risk signals identified.
USR54696,2.666666666666667,LOW,1,8984.16,0.0,0.0,kyc_duplicate_entity,,,Elevated risk driven primarily by kyc duplicate entity.
USR54708,0.0,LOW,1,12477.0,0.0,0.0,,,,No risk signals identified.
USR54713,0.0,LOW,1,105.46,0.0,0.0,,,,No risk signals identified.
USR54714,9.333333333333334,LOW,1,22861.15,1.0,12462.99,user_chargeback_rate,,,Elevated risk driven primarily by user chargeback rate.
USR54727,0.0,LOW,1,21271.81,0.0,0.0,,,,No risk signals identified.
USR54734,16.0,LOW,1,24182.0,1.0,-952.74,user_chargeback_rate,user_delayed_dispute_rate,kyc_duplicate_entity,"Elevated risk driven primarily by user chargeback rate, combined with user delayed dispute rate and kyc duplicate entity."
USR54740,0.0,LOW,1,2219.04,0.0,0.0,,,,No risk signals identified.
USR54741,0.0,LOW,1,20786.02,0.0,0.0,,,,No risk signals identified.
USR54742,0.0,LOW,1,2726.0,0.0,0.0,,,,No risk signals identified.
USR54743,0.0,LOW,1,12701.47,0.0,0.0,,,,No risk signals identified.
USR54744,0.0,LOW,1,13504.9,0.0,0.0,,,,No risk signals identified.
USR54747,9.333333333333334,LOW,2,22272.6,0.5,638.04,user_chargeback_rate,,,Elevated risk driven primarily by user chargeback rate.
USR54752,0.0,LOW,1,16906.78,0.0,0.0,,,,No risk signals identified.
USR54754,0.0,LOW,1,18242.86,0.0,0.0,,,,No risk signals identified.
USR54755,2.666666666666667,LOW,1,954.2,0.0,0.0,kyc_duplicate_entity,,,Elevated risk driven primarily by kyc duplicate entity.
USR54758,13.333333333333334,LOW,1,21768.02,1.0,2430.89,user_chargeback_rate,user_delayed_dispute_rate,,"Elevated risk driven primarily by user chargeback rate, combined with user delayed dispute rate."
USR54759,0.0,LOW,1,15151.36,0.0,0.0,,,,No risk signals identified.
USR54773,0.0,LOW,1,-24847.86,0.0,0.0,,,,No risk signals identified.
USR54780,13.333333333333334,LOW,1,20536.5,1.0,-5720.73,user_chargeback_rate,user_delayed_dispute_rate,,"Elevated risk driven primarily by user chargeback rate, combined with user delayed dispute rate."
USR54786,0.0,LOW,1,8240.54,0.0,0.0,,,,No risk signals identified.
USR54789,0.0,LOW,1,11768.91,0.0,0.0,,,,No risk signals identified.
USR54791,2.666666666666667,LOW,1,10934.33,0.0,0.0,kyc_duplicate_entity,,,Elevated risk driven primarily by kyc duplicate entity.
USR54793,0.0,LOW,1,20325.7,0.0,0.0,,,,No risk signals identified.
USR54813,0.0,LOW,1,23487.63,0.0,0.0,,,,No risk signals identified.
USR54820,4.0,LOW,1,21156.73,0.0,0.0,user_failure_rate,,,Elevated risk driven primarily by user failure rate.
USR54827,0.0,LOW,1,18391.6,0.0,0.0,,,,No risk signals identified.
USR54829,2.666666666666667,LOW,1,5479.52,0.0,0.0,kyc_duplicate_entity,,,Elevated risk driven primarily by kyc duplicate entity.
USR54839,0.0,LOW,2,38271.77,0.0,0.0,,,,No risk signals identified.
USR54843,0.0,LOW,1,16198.96,0.0,0.0,,,,No risk signals identified.
USR54846,0.0,LOW,1,22866.0,0.0,0.0,,,,No risk signals identified.
USR54849,0.0,LOW,1,8753.89,0.0,0.0,,,,No risk signals identified.
USR54850,0.0,LOW,1,5948.56,0.0,0.0,,,,No risk signals identified.
USR54855,4.0,LOW,2,24274.42,0.0,0.0,user_failure_rate,,,Elevated risk driven primarily by user failure rate.
USR54864,0.0,LOW,1,24279.06,0.0,0.0,,,,No risk signals identified.
USR54868,0.0,LOW,1,16409.14,0.0,0.0,,,,No risk signals identified.
USR54874,0.0,LOW,1,9066.22,0.0,0.0,,,,No risk signals identified.
USR54875,0.0,LOW,1,8182.56,0.0,0.0,,,,No risk signals identified.
USR54877,0.0,LOW,1,9002.02,0.0,0.0,,,,No risk signals identified.
USR54880,0.0,LOW,1,24988.95,0.0,0.0,,,,No risk signals identified.
USR54883,4.0,LOW,2,13506.28,0.0,0.0,user_failure_rate,,,Elevated risk driven primarily by user failure rate.
USR54884,0.0,LOW,1,847.98,0.0,0.0,,,,No risk signals identified.
USR54891,0.0,LOW,1,8128.62,0.0,0.0,,,,No risk signals identified.
USR54898,4.0,LOW,1,19112.0,0.0,0.0,user_failure_rate,,,Elevated risk driven primarily by user failure rate.
USR54906,0.0,LOW,1,7161.0,0.0,0.0,,,,No risk signals identified.
USR54909,16.0,LOW,1,3923.75,1.0,843.91,user_chargeback_rate,user_delayed_dispute_rate,kyc_duplicate_entity,"Elevated risk driven primarily by user chargeback rate, combined with user delayed dispute rate and kyc duplicate entity."
USR54917,0.0,LOW,2,2361.38,0.0,0.0,,,,No risk signals identified.
USR54920,0.0,LOW,1,20904.6,0.0,0.0,,,,No risk signals identified.
USR54923,0.0,LOW,1,14466.53,0.0,0.0,,,,No risk signals identified.
USR54945,0.0,LOW,1,18833.38,0.0,0.0,,,,No risk signals identified.
USR54949,0.0,LOW,1,22963.85,0.0,0.0,,,,No risk signals identified.
USR54950,0.0,LOW,1,15266.72,0.0,0.0,,,,No risk signals identified.
USR54951,9.333333333333334,LOW,2,44399.740000000005,0.5,1346.0,user_chargeback_rate,,,Elevated risk driven primarily by user chargeback rate.
USR54952,0.0,LOW,1,5624.19,0.0,0.0,,,,No risk signals identified.
USR54969,13.333333333333334,LOW,1,7435.76,1.0,7485.82,user_chargeback_rate,user_failure_rate,,"Elevated risk driven primarily by user chargeback rate, combined with user failure rate."
USR54972,0.0,LOW,1,22396.01,0.0,0.0,,,,No risk signals identified.
USR54978,0.0,LOW,1,1934.9,0.0,0.0,,,,No risk signals identified.
USR54979,4.0,LOW,1,1934.0,0.0,0.0,user_failure_rate,,,Elevated risk driven primarily by user failure rate.
USR54989,0.0,LOW,1,722.72,0.0,0.0,,,,No risk signals identified.
USR54990,0.0,LOW,1,2275.65,0.0,0.0,,,,No risk signals identified.
USR54991,0.0,LOW,1,10577.48,0.0,0.0,,,,No risk signals identified.
USR54993,0.0,LOW,1,723.0,0.0,0.0,,,,No risk signals identified.
USR54996,0.0,LOW,1,12936.55,0.0,0.0,,,,No risk signals identified.
USR55000,0.0,LOW,1,6945.29,0.0,0.0,,,,No risk signals identified.
USR55003,0.0,LOW,1,11083.75,0.0,0.0,,,,No risk signals identified.
USR55005,0.0,LOW,1,10234.5,0.0,0.0,,,,No risk signals identified.
USR55010,13.333333333333334,LOW,1,4652.0,1.0,17075.88,user_chargeback_rate,user_delayed_dispute_rate,,"Elevated risk driven primarily by user chargeback rate, combined with user delayed dispute rate."
USR55012,0.0,LOW,1,10997.14,0.0,0.0,,,,No risk signals identified.
USR55013,0.0,LOW,1,1784.46,0.0,0.0,,,,No risk signals identified.
USR55017,0.0,LOW,1,6339.28,0.0,0.0,,,,No risk signals identified.
USR55022,0.0,LOW,1,337.92,0.0,0.0,,,,No risk signals identified.
USR55026,0.0,LOW,2,30016.57,0.0,0.0,,,,No risk signals identified.
USR55032,0.0,LOW,1,1301.2,0.0,0.0,,,,No risk signals identified.
USR55053,0.0,LOW,1,9139.83,0.0,0.0,,,,No risk signals identified.
USR55054,0.0,LOW,1,12236.91,0.0,0.0,,,,No risk signals identified.
USR55061,0.0,LOW,1,14124.83,0.0,0.0,,,,No risk signals identified.
USR55066,0.0,LOW,1,2740.51,0.0,0.0,,,,No risk signals identified.
USR55075,0.0,LOW,1,20954.5,0.0,0.0,,,,No risk signals identified.
USR55081,4.0,LOW,1,1117.3,0.0,0.0,user_failure_rate,,,Elevated risk driven primarily by user failure rate.
USR55084,0.0,LOW,1,7010.55,0.0,0.0,,,,No risk signals identified.
USR55091,0.0,LOW,1,17921.49,0.0,0.0,,,,No risk signals identified.
USR55095,0.0,LOW,2,30901.73,0.0,0.0,,,,No risk signals identified.
USR55104,0.0,LOW,1,23989.24,0.0,0.0,,,,No risk signals identified.
USR55105,0.0,LOW,1,12607.34,0.0,0.0,,,,No risk signals identified.
USR55109,0.0,LOW,1,6431.65,0.0,0.0,,,,No risk signals identified.
USR55114,0.0,LOW,1,21930.1,0.0,0.0,,,,No risk signals identified.
USR55116,9.333333333333334,LOW,1,9981.0,1.0,1592.73,user_chargeback_rate,,,Elevated risk driven primarily by user chargeback rate.
USR55118,4.0,LOW,1,7803.48,0.0,0.0,user_failure_rate,,,Elevated risk driven primarily by user failure rate.
USR55121,0.0,LOW,1,21132.19,0.0,0.0,,,,No risk signals identified.
USR55123,4.0,LOW,2,37533.5,0.0,0.0,user_failure_rate,,,Elevated risk driven primarily by user failure rate.
USR55129,9.333333333333334,LOW,1,1592.35,1.0,3230.0,user_chargeback_rate,,,Elevated risk driven primarily by user chargeback rate.
USR55135,0.0,LOW,1,4514.99,0.0,0.0,,,,No risk signals identified.
USR55140,0.0,LOW,1,2216.18,0.0,0.0,,,,No risk signals identified.
USR55145,0.0,LOW,1,20429.0,0.0,0.0,,,,No risk signals identified.
USR55146,0.0,LOW,1,24729.71,0.0,0.0,,,,No risk signals identified.
USR55150,0.0,LOW,1,22690.32,0.0,0.0,,,,No risk signals identified.
USR55151,0.0,LOW,1,12088.12,0.0,0.0,,,,No risk signals identified.
USR55156,0.0,LOW,1,647.58,0.0,0.0,,,,No risk signals identified.
USR55160,0.0,LOW,1,1974.88,0.0,0.0,,,,No risk signals identified.
USR55164,0.0,LOW,1,23320.97,0.0,0.0,,,,No risk signals identified.
USR55167,0.0,LOW,1,23941.84,0.0,0.0,,,,No risk signals identified.
USR55169,0.0,LOW,1,11036.33,0.0,0.0,,,,No risk signals identified.
USR55171,2.666666666666667,LOW,1,13481.86,0.0,0.0,kyc_duplicate_entity,,,Elevated risk driven primarily by kyc duplicate entity.
USR55178,0.0,LOW,1,24436.18,0.0,0.0,,,,No risk signals identified.
USR55182,5.333333333333334,LOW,2,38258.9,0.0,0.0,kyc_duplicate_entity,,,Elevated risk driven primarily by kyc duplicate entity.
USR55185,0.0,LOW,1,10167.5,0.0,0.0,,,,No risk signals identified.
USR55187,2.666666666666667,LOW,1,13111.91,0.0,0.0,kyc_duplicate_entity,,,Elevated risk driven primarily by kyc duplicate entity.
USR55188,0.0,LOW,1,8440.27,0.0,0.0,,,,No risk signals identified.
USR55205,0.0,LOW,1,14915.44,0.0,0.0,,,,No risk signals identified.
USR55208,9.333333333333334,LOW,1,359.4,1.0,268.44,user_chargeback_rate,,,Elevated risk driven primarily by user chargeback rate.
USR55212,4.0,LOW,1,24654.65,0.0,0.0,user_failure_rate,,,Elevated risk driven primarily by user failure rate.
USR55215,0.0,LOW,1,13554.96,0.0,0.0,,,,No risk signals identified.
USR55217,9.333333333333334,LOW,1,22469.0,1.0,2120.67,user_chargeback_rate,,,Elevated risk driven primarily by user chargeback rate.
USR55220,13.333333333333334,LOW,1,9667.7,1.0,3352.04,user_chargeback_rate,user_delayed_dispute_rate,,"Elevated risk driven primarily by user chargeback rate, combined with user delayed dispute rate."
USR55231,0.0,LOW,1,3090.86,0.0,0.0,,,,No risk signals identified.
USR55239,0.0,LOW,1,49.11,0.0,0.0,,,,No risk signals identified.
USR55241,0.0,LOW,1,1816.43,0.0,0.0,,,,No risk signals identified.
USR55243,0.0,LOW,1,22911.35,0.0,0.0,,,,No risk signals identified.
USR55251,9.333333333333334,LOW,1,20169.63,1.0,3386.1,user_chargeback_rate,,,Elevated risk driven primarily by user chargeback rate.
USR55252,0.0,LOW,1,1436.0,0.0,0.0,,,,No risk signals identified.
USR55254,9.333333333333334,LOW,1,6995.4,1.0,3167.22,user_chargeback_rate,,,Elevated risk driven primarily by user chargeback rate.
USR55259,0.0,LOW,1,3418.0,0.0,0.0,,,,No risk signals identified.
USR55264,4.0,LOW,1,10533.76,0.0,0.0,user_failure_rate,,,Elevated risk driven primarily by user failure rate.
USR55265,4.0,LOW,2,16687.04,0.0,0.0,user_failure_rate,,,Elevated risk driven primarily by user failure rate.
USR55266,0.0,LOW,1,18721.85,0.0,0.0,,,,No risk signals identified.
USR55269,0.0,LOW,1,13378.82,0.0,0.0,,,,No risk signals identified.
USR55270,4.0,LOW,1,2096.68,0.0,0.0,user_failure_rate,,,Elevated risk driven primarily by user failure rate.
USR55275,13.333333333333334,LOW,1,1945.0,1.0,575.09,user_chargeback_rate,user_delayed_dispute_rate,,"Elevated risk driven primarily by user chargeback rate, combined with user delayed dispute rate."
USR55314,0.0,LOW,1,1976.68,0.0,0.0,,,,No risk signals identified.
USR55323,4.0,LOW,1,23575.14,0.0,0.0,user_failure_rate,,,Elevated risk driven primarily by user failure rate.
USR55332,0.0,LOW,1,7610.84,0.0,0.0,,,,No risk signals identified.
USR55344,0.0,LOW,1,2344.86,0.0,0.0,,,,No risk signals identified.
USR55364,0.0,LOW,2,20656.24,0.0,0.0,,,,No risk signals identified.
USR55365,0.0,LOW,1,16209.0,0.0,0.0,,,,No risk signals identified.
USR55379,0.0,LOW,1,14408.87,0.0,0.0,,,,No risk signals identified.
USR55382,0.0,LOW,1,22217.59,0.0,0.0,,,,No risk signals identified.
USR55384,0.0,LOW,1,4813.88,0.0,0.0,,,,No risk signals identified.
USR55387,0.0,LOW,1,21366.64,0.0,0.0,,,,No risk signals identified.
USR55388,0.0,LOW,1,21413.68,0.0,0.0,,,,No risk signals identified.
USR55392,0.0,LOW,1,24649.18,0.0,0.0,,,,No risk signals identified.
USR55398,0.0,LOW,1,16796.0,0.0,0.0,,,,No risk signals identified.
USR55417,0.0,LOW,1,651.0,0.0,0.0,,,,No risk signals identified.
USR55431,0.0,LOW,1,4790.32,0.0,0.0,,,,No risk signals identified.
USR55436,13.333333333333334,LOW,2,27679.57,0.0,0.0,user_failure_rate,kyc_duplicate_entity,,"Elevated risk driven primarily by user failure rate, combined with kyc duplicate entity."
USR55444,0.0,LOW,1,15246.24,0.0,0.0,,,,No risk signals identified.
USR55453,0.0,LOW,1,14044.25,0.0,0.0,,,,No risk signals identified.
USR55454,0.0,LOW,1,10400.0,0.0,0.0,,,,No risk signals identified.
USR55458,0.0,LOW,1,10880.95,0.0,0.0,,,,No risk signals identified.
USR55462,2.666666666666667,LOW,1,9702.25,0.0,0.0,kyc_duplicate_entity,,,Elevated risk driven primarily by kyc duplicate entity.
USR55463,0.0,LOW,1,1806.77,0.0,0.0,,,,No risk signals identified.
USR55464,0.0,LOW,1,13288.55,0.0,0.0,,,,No risk signals identified.
USR55467,0.0,LOW,1,19823.07,0.0,0.0,,,,No risk signals identified.
USR55471,9.333333333333334,LOW,1,12241.42,1.0,2025.66,user_chargeback_rate,,,Elevated risk driven primarily by user chargeback rate.
USR55472,9.333333333333334,LOW,1,7340.9,1.0,0.0,user_chargeback_rate,,,Elevated risk driven primarily by user chargeback rate.
USR55476,0.0,LOW,1,21109.9,0.0,0.0,,,,No risk signals identified.
USR55478,0.0,LOW,1,4332.51,0.0,0.0,,,,No risk signals identified.
USR55485,4.0,LOW,3,52133.72,0.0,0.0,user_failure_rate,,,Elevated risk driven primarily by user failure rate.
USR55496,0.0,LOW,1,7593.93,0.0,0.0,,,,No risk signals identified.
USR55521,0.0,LOW,1,23069.7,0.0,0.0,,,,No risk signals identified.
USR55523,0.0,LOW,1,3243.78,0.0,0.0,,,,No risk signals identified.
USR55530,0.0,LOW,1,18732.94,0.0,0.0,,,,No risk signals identified.
USR55533,0.0,LOW,1,7403.0,0.0,0.0,,,,No risk signals identified.
USR55539,9.333333333333334,LOW,1,10305.0,1.0,10277.41,user_chargeback_rate,,,Elevated risk driven primarily by user chargeback rate.
USR55545,0.0,LOW,1,10031.24,0.0,0.0,,,,No risk signals identified.
USR55555,0.0,LOW,1,18433.32,0.0,0.0,,,,No risk signals identified.
USR55561,0.0,LOW,1,17225.24,0.0,0.0,,,,No risk signals identified.
USR55563,2.666666666666667,LOW,1,5689.47,0.0,0.0,kyc_duplicate_entity,,,Elevated risk driven primarily by kyc duplicate entity.
USR55564,0.0,LOW,1,1208.71,0.0,0.0,,,,No risk signals identified.
USR55573,0.0,LOW,1,8724.08,0.0,0.0,,,,No risk signals identified.
USR55579,4.0,LOW,1,8636.0,0.0,0.0,user_failure_rate,,,Elevated risk driven primarily by user failure rate.
USR55583,0.0,LOW,1,12529.91,0.0,0.0,,,,No risk signals identified.
USR55591,0.0,LOW,1,63.5,0.0,0.0,,,,No risk signals identified.
USR55592,0.0,LOW,1,24146.15,0.0,0.0,,,,No risk signals identified.
USR55594,13.333333333333334,LOW,1,19236.78,1.0,4193.52,user_chargeback_rate,user_delayed_dispute_rate,,"Elevated risk driven primarily by user chargeback rate, combined with user delayed dispute rate."
USR55595,0.0,LOW,1,24175.73,0.0,0.0,,,,No risk signals identified.
USR55597,0.0,LOW,1,7228.39,0.0,0.0,,,,No risk signals identified.
USR55605,0.0,LOW,1,24829.16,0.0,0.0,,,,No risk signals identified.
USR55611,12.0,LOW,1,2904.71,1.0,1779.0,user_chargeback_rate,kyc_duplicate_entity,,"Elevated risk driven primarily by user chargeback rate, combined with kyc duplicate entity."
USR55617,0.0,LOW,1,10741.9,0.0,0.0,,,,No risk signals identified.
USR55620,0.0,LOW,1,15748.95,0.0,0.0,,,,No risk signals identified.
USR55621,4.0,LOW,1,5341.53,0.0,0.0,user_failure_rate,,,Elevated risk driven primarily by user failure rate.
USR55640,13.333333333333334,LOW,1,17004.35,1.0,3107.14,user_chargeback_rate,user_delayed_dispute_rate,,"Elevated risk driven primarily by user chargeback rate, combined with user delayed dispute rate."
USR55643,0.0,LOW,1,20824.91,0.0,0.0,,,,No risk signals identified.
USR55645,2.666666666666667,LOW,1,7188.57,0.0,0.0,kyc_duplicate_entity,,,Elevated risk driven primarily by kyc duplicate entity.
USR55654,9.333333333333334,LOW,1,23689.65,1.0,3608.0,user_chargeback_rate,,,Elevated risk driven primarily by user chargeback rate.
USR55657,0.0,LOW,1,21051.54,0.0,0.0,,,,No risk signals identified.
USR55659,0.0,LOW,1,23975.62,0.0,0.0,,,,No risk signals identified.
USR55678,0.0,LOW,1,597.33,0.0,0.0,,,,No risk signals identified.
USR55680,0.0,LOW,1,634.04,0.0,0.0,,,,No risk signals identified.
USR55681,0.0,LOW,1,-9945.88,0.0,0.0,,,,No risk signals identified.
USR55682,0.0,LOW,1,14364.97,0.0,0.0,,,,No risk signals identified.
USR55683,0.0,LOW,1,15384.33,0.0,0.0,,,,No risk signals identified.
USR55686,9.333333333333334,LOW,1,15343.47,1.0,1300.73,user_chargeback_rate,,,Elevated risk driven primarily by user chargeback rate.
USR55687,4.0,LOW,1,15601.44,0.0,0.0,user_failure_rate,,,Elevated risk driven primarily by user failure rate.
