merchant_id,retrospective_risk_score,risk_level,transaction_count,total_transaction_amount,chargeback_transaction_count,chargeback_rate,disputed_amount_ratio,top_risk_signal_1,top_risk_signal_2,top_risk_signal_3,explanation
MCH5795,0.0,LOW,1,13282.42,0,0.0,0.0,,,,No risk signals identified.
MCH5796,15.90986178076195,LOW,2,18828.22,1,0.5,0.7318875602685755,merchant_disputed_amount_ratio,merchant_chargeback_rate,,"Elevated risk driven primarily by merchant disputed amount ratio, combined with merchant chargeback rate."
MCH5797,0.0,LOW,1,6568.78,0,0.0,0.0,,,,No risk signals identified.
MCH5798,25.467246592542935,LOW,5,59583.86,1,0.2,0.0368208773315458,merchant_delayed_dispute_rate,merchant_chargeback_rate,merchant_disputed_amount_ratio,"Elevated risk driven primarily by merchant delayed dispute rate, combined with merchant chargeback rate and merchant disputed amount ratio."
MCH5799,0.0,LOW,1,12664.85,0,0.0,0.0,,,,No risk signals identified.
MCH5800,0.0,LOW,4,61231.58,0,0.0,0.0,,,,No risk signals identified.
MCH5802,0.0,LOW,1,15450.0,0,0.0,0.0,,,,No risk signals identified.
MCH5803,17.497478629460833,LOW,4,27613.95,1,0.25,0.4373865383257375,merchant_disputed_amount_ratio,merchant_chargeback_rate,,"Elevated risk driven primarily by merchant disputed amount ratio, combined with merchant chargeback rate."
MCH5804,0.0,LOW,1,554.51,0,0.0,0.0,,,,No risk signals identified.
MCH5805,0.0,LOW,2,11855.89,0,0.0,0.0,,,,No risk signals identified.
MCH5806,0.0,LOW,4,42208.23,0,0.0,0.0,,,,No risk signals identified.
MCH5807,3.3333333333333335,LOW,3,35277.47,0,0.0,0.0,merchant_failure_rate,,,Elevated risk driven primarily by merchant failure rate.
MCH5808,8.309939366983134,LOW,3,47169.57,1,0.3333333333333333,0.0319296953523214,merchant_chargeback_rate,merchant_disputed_amount_ratio,,"Elevated risk driven primarily by merchant chargeback rate, combined with merchant disputed amount ratio."
MCH5809,0.0,LOW,1,9474.0,0,0.0,0.0,,,,No risk signals identified.
MCH5811,0.0,LOW,3,58693.740000000005,0,0.0,0.0,,,,No risk signals identified.
MCH5812,3.3333333333333335,LOW,3,26740.449999999997,0,0.0,0.0,merchant_failure_rate,,,Elevated risk driven primarily by merchant failure rate.
MCH5813,0.0,LOW,5,64358.39,0,0.0,0.0,,,,No risk signals identified.
MCH5814,3.3333333333333335,LOW,2,22185.53,0,0.0,0.0,merchant_failure_rate,,,Elevated risk driven primarily by merchant failure rate.
MCH5815,8.624052690934448,LOW,1,19969.87,1,1.0,0.1523294843682007,merchant_chargeback_rate,merchant_disputed_amount_ratio,,"Elevated risk driven primarily by merchant chargeback rate, combined with merchant disputed amount ratio."
MCH5816,0.0,LOW,1,4178.02,0,0.0,0.0,,,,No risk signals identified.
MCH5817,0.0,LOW,3,29199.68,0,0.0,0.0,,,,No risk signals identified.
MCH5818,8.505729809734182,LOW,2,35091.14,1,0.5,0.0655156828760764,merchant_chargeback_rate,merchant_disputed_amount_ratio,,"Elevated risk driven primarily by merchant chargeback rate, combined with merchant disputed amount ratio."
MCH5819,0.0,LOW,2,23124.43,0,0.0,0.0,,,,No risk signals identified.
MCH5820,0.0,LOW,2,-340.2599999999984,0,0.0,0.0,,,,No risk signals identified.
MCH5821,0.0,LOW,3,36115.08,0,0.0,0.0,,,,No risk signals identified.
MCH5822,0.0,LOW,1,21577.02,0,0.0,0.0,,,,No risk signals identified.
MCH5823,0.0,LOW,1,19576.79,0,0.0,0.0,,,,No risk signals identified.
MCH5824,0.0,LOW,1,3871.0,0,0.0,0.0,,,,No risk signals identified.
MCH5825,8.612022933423459,LOW,1,8264.89,1,1.0,0.1501641280162228,merchant_chargeback_rate,merchant_disputed_amount_ratio,,"Elevated risk driven primarily by merchant chargeback rate, combined with merchant disputed amount ratio."
MCH5826,22.332122465056717,LOW,3,21689.67,1,0.3333333333333333,0.0732606812367362,merchant_delayed_dispute_rate,merchant_chargeback_rate,merchant_failure_rate,"Elevated risk driven primarily by merchant delayed dispute rate, combined with merchant chargeback rate and merchant failure rate."
MCH5828,0.0,LOW,2,17072.1,0,0.0,0.0,,,,No risk signals identified.
MCH5829,0.0,LOW,2,36331.4,0,0.0,0.0,,,,No risk signals identified.
MCH5830,0.0,LOW,3,43264.42,0,0.0,0.0,,,,No risk signals identified.
MCH5831,3.3333333333333335,LOW,2,22451.43,0,0.0,0.0,merchant_failure_rate,,,Elevated risk driven primarily by merchant failure rate.
MCH5832,19.815692025087635,LOW,4,71533.59,2,0.5,0.0417061411289437,merchant_chargeback_rate,merchant_failure_rate,merchant_disputed_amount_ratio,"Elevated risk driven primarily by merchant chargeback rate, combined with merchant failure rate and merchant disputed amount ratio."
MCH5833,0.0,LOW,2,20894.03,0,0.0,0.0,,,,No risk signals identified.
MCH5834,0.0,LOW,3,48525.28,0,0.0,0.0,,,,No risk signals identified.
MCH5836,3.3333333333333335,LOW,2,11964.71,0,0.0,0.0,merchant_failure_rate,,,Elevated risk driven primarily by merchant failure rate.
MCH5837,0.0,LOW,2,42996.369999999995,0,0.0,0.0,,,,No risk signals identified.
MCH5838,0.0,LOW,2,17833.87,0,0.0,0.0,,,,No risk signals identified.
MCH5839,3.3333333333333335,LOW,5,20339.08,0,0.0,0.0,merchant_failure_rate,,,Elevated risk driven primarily by merchant failure rate.
MCH5840,13.945927871860547,LOW,3,32485.58,1,0.3333333333333333,0.1700890056449661,merchant_chargeback_rate,merchant_failure_rate,merchant_disputed_amount_ratio,"Elevated risk driven primarily by merchant chargeback rate, combined with merchant failure rate and merchant disputed amount ratio."
MCH5841,0.0,LOW,1,13484.45,0,0.0,0.0,,,,No risk signals identified.
MCH5842,0.0,LOW,1,17744.69,0,0.0,0.0,,,,No risk signals identified.
MCH5843,0.0,LOW,2,38816.77,0,0.0,0.0,,,,No risk signals identified.
MCH5844,18.699808613542032,LOW,3,19975.29,1,0.3333333333333333,0.0553218501458552,merchant_delayed_dispute_rate,merchant_chargeback_rate,merchant_disputed_amount_ratio,"Elevated risk driven primarily by merchant delayed dispute rate, combined with merchant chargeback rate and merchant disputed amount ratio."
MCH5845,3.3333333333333335,LOW,2,40248.95,0,0.0,0.0,merchant_failure_rate,,,Elevated risk driven primarily by merchant failure rate.
MCH5846,0.0,LOW,4,71935.23000000001,0,0.0,0.0,,,,No risk signals identified.
MCH5847,0.0,LOW,2,28010.05,0,0.0,0.0,,,,No risk signals identified.
MCH5848,0.0,LOW,1,14020.9,0,0.0,0.0,,,,No risk signals identified.
MCH5849,0.0,LOW,3,8077.599999999999,0,0.0,0.0,,,,No risk signals identified.
MCH5850,0.0,LOW,2,25459.07,0,0.0,0.0,,,,No risk signals identified.
MCH5852,0.0,LOW,2,15800.38,0,0.0,0.0,,,,No risk signals identified.
MCH5855,3.3333333333333335,LOW,1,10451.29,0,0.0,0.0,merchant_failure_rate,,,Elevated risk driven primarily by merchant failure rate.
MCH5857,0.0,LOW,3,37622.619999999995,0,0.0,0.0,,,,No risk signals identified.
MCH5859,3.3333333333333335,LOW,2,20587.41,0,0.0,0.0,merchant_failure_rate,,,Elevated risk driven primarily by merchant failure rate.
MCH5860,0.0,LOW,3,36186.670000000006,0,0.0,0.0,,,,No risk signals identified.
MCH5861,3.3333333333333335,LOW,3,37754.82,0,0.0,0.0,merchant_failure_rate,,,Elevated risk driven primarily by merchant failure rate.
MCH5862,0.0,LOW,3,23601.78,0,0.0,0.0,,,,No risk signals identified.
MCH5863,64.51185585946631,HIGH,1,3327.0,1,1.0,10.212134054703936,merchant_disputed_amount_ratio,merchant_chargeback_rate,,"Elevated risk driven primarily by merchant disputed amount ratio, combined with merchant chargeback rate."
MCH5865,22.365154118136115,LOW,4,54537.24,2,0.5,0.0064319353161252,merchant_chargeback_rate,merchant_delayed_dispute_rate,merchant_disputed_amount_ratio,"Elevated risk driven primarily by merchant chargeback rate, combined with merchant delayed dispute rate and merchant disputed amount ratio."
MCH5866,3.3333333333333335,LOW,3,26906.54,0,0.0,0.0,merchant_failure_rate,,,Elevated risk driven primarily by merchant failure rate.
MCH5867,0.0,LOW,4,41150.13,0,0.0,0.0,,,,No risk signals identified.
MCH5868,0.0,LOW,4,65230.03,0,0.0,0.0,,,,No risk signals identified.
MCH5869,0.0,LOW,1,16165.0,0,0.0,0.0,,,,No risk signals identified.
MCH5870,0.0,LOW,1,6627.76,0,0.0,0.0,,,,No risk signals identified.
MCH5871,3.3333333333333335,LOW,2,32217.85,0,0.0,0.0,merchant_failure_rate,,,Elevated risk driven primarily by merchant failure rate.
MCH5872,0.0,LOW,2,31609.29,0,0.0,0.0,,,,No risk signals identified.
MCH5873,0.0,LOW,1,13097.0,0,0.0,0.0,,,,No risk signals identified.
MCH5874,3.3333333333333335,LOW,3,41939.3,0,0.0,0.0,merchant_failure_rate,,,Elevated risk driven primarily by merchant failure rate.
MCH5875,16.197748959724933,LOW,2,11220.59,1,0.5,0.1577974063752441,merchant_chargeback_rate,merchant_delayed_dispute_rate,merchant_disputed_amount_ratio,"Elevated risk driven primarily by merchant chargeback rate, combined with merchant delayed dispute rate and merchant disputed amount ratio."
MCH5876,8.367260590542452,LOW,4,41481.56,1,0.25,0.0265267265744104,merchant_chargeback_rate,merchant_disputed_amount_ratio,,"Elevated risk driven primarily by merchant chargeback rate, combined with merchant disputed amount ratio."
MCH5877,0.0,LOW,1,23569.0,0,0.0,0.0,,,,No risk signals identified.
MCH5878,0.0,LOW,3,29573.05,0,0.0,0.0,,,,No risk signals identified.
MCH5879,8.130131165658073,LOW,2,18211.83,1,0.5,0.0317118049092265,merchant_chargeback_rate,merchant_disputed_amount_ratio,,"Elevated risk driven primarily by merchant chargeback rate, combined with merchant disputed amount ratio."
MCH5880,0.0,LOW,2,18227.29,0,0.0,0.0,,,,No risk signals identified.
MCH5881,0.0,LOW,2,12013.11,0,0.0,0.0,,,,No risk signals identified.
MCH5882,23.296542916281325,LOW,2,12615.0,2,1.0,0.096688862465319,merchant_chargeback_rate,merchant_delayed_dispute_rate,merchant_disputed_amount_ratio,"Elevated risk driven primarily by merchant chargeback rate, combined with merchant delayed dispute rate and merchant disputed amount ratio."
MCH5883,0.0,LOW,4,57509.85,0,0.0,0.0,,,,No risk signals identified.
MCH5884,0.0,LOW,4,58005.77,0,0.0,0.0,,,,No risk signals identified.
MCH5885,0.0,LOW,3,68476.06,0,0.0,0.0,,,,No risk signals identified.
MCH5886,6.666666666666667,LOW,4,35886.439999999995,0,0.0,0.0,merchant_failure_rate,,,Elevated risk driven primarily by merchant failure rate.
MCH5888,0.0,LOW,2,22053.09,0,0.0,0.0,,,,No risk signals identified.
MCH5889,17.553512503435012,LOW,2,37906.25,1,0.5,0.2798161253091509,merchant_chargeback_rate,merchant_delayed_dispute_rate,merchant_disputed_amount_ratio,"Elevated risk driven primarily by merchant chargeback rate, combined with merchant delayed dispute rate and merchant disputed amount ratio."
MCH5890,0.0,LOW,1,18274.38,0,0.0,0.0,,,,No risk signals identified.
MCH5891,38.8420592372914,MEDIUM,3,1578.0599999999977,2,0.6666666666666666,1.3971902209041505,merchant_disputed_amount_ratio,merchant_chargeback_rate,,"Elevated risk driven primarily by merchant disputed amount ratio, combined with merchant chargeback rate."
MCH5894,0.0,LOW,1,16556.56,0,0.0,0.0,,,,No risk signals identified.
MCH5895,0.0,LOW,3,43542.75,0,0.0,0.0,,,,No risk signals identified.
MCH5896,14.843760474504148,LOW,1,22873.0,1,1.0,0.0718768854107463,merchant_chargeback_rate,merchant_failure_rate,merchant_delayed_dispute_rate,"Elevated risk driven primarily by merchant chargeback rate, combined with merchant failure rate and merchant delayed dispute rate."
MCH5897,24.307757116995134,LOW,3,43230.05,1,0.3333333333333333,0.3917987603530414,merchant_delayed_dispute_rate,merchant_chargeback_rate,merchant_disputed_amount_ratio,"Elevated risk driven primarily by merchant delayed dispute rate, combined with merchant chargeback rate and merchant disputed amount ratio."
MCH5898,0.0,LOW,2,18883.09,0,0.0,0.0,,,,No risk signals identified.
MCH5899,0.0,LOW,2,25982.25,0,0.0,0.0,,,,No risk signals identified.
MCH5900,0.0,LOW,1,13009.32,0,0.0,0.0,,,,No risk signals identified.
MCH5901,19.881017533030207,LOW,3,50285.28,1,0.3333333333333333,0.1261943853151459,merchant_delayed_dispute_rate,merchant_chargeback_rate,merchant_disputed_amount_ratio,"Elevated risk driven primarily by merchant delayed dispute rate, combined with merchant chargeback rate and merchant disputed amount ratio."
MCH5902,0.0,LOW,2,19011.64,0,0.0,0.0,,,,No risk signals identified.
MCH5903,0.0,LOW,2,3842.32,0,0.0,0.0,,,,No risk signals identified.
MCH5904,6.666666666666667,LOW,4,47543.28,0,0.0,0.0,merchant_failure_rate,,,Elevated risk driven primarily by merchant failure rate.
MCH5905,0.0,LOW,1,1896.19,0,0.0,0.0,,,,No risk signals identified.
MCH5906,0.0,LOW,1,1372.95,0,0.0,0.0,,,,No risk signals identified.
MCH5907,3.3333333333333335,LOW,2,15712.6,0,0.0,0.0,merchant_failure_rate,,,Elevated risk driven primarily by merchant failure rate.
MCH5908,0.0,LOW,1,6025.41,0,0.0,0.0,,,,No risk signals identified.
MCH5909,18.166873622624205,LOW,2,5959.4,1,0.5,0.6350186260361782,merchant_chargeback_rate,merchant_disputed_amount_ratio,merchant_failure_rate,"Elevated risk driven primarily by merchant chargeback rate, combined with merchant disputed amount ratio and merchant failure rate."
MCH5910,0.0,LOW,1,23765.34,0,0.0,0.0,,,,No risk signals identified.
MCH5911,0.0,LOW,2,7554.41,0,0.0,0.0,,,,No risk signals identified.
MCH5912,0.0,LOW,2,32001.14,0,0.0,0.0,,,,No risk signals identified.
MCH5913,0.0,LOW,1,5994.22,0,0.0,0.0,,,,No risk signals identified.
MCH5914,0.0,LOW,1,5837.36,0,0.0,0.0,,,,No risk signals identified.
MCH5915,0.0,LOW,2,28158.04,0,0.0,0.0,,,,No risk signals identified.
MCH5916,0.0,LOW,3,55056.79,0,0.0,0.0,,,,No risk signals identified.
MCH5917,36.41928804268456,MEDIUM,3,41981.98,2,0.6666666666666666,0.6518239492277401,merchant_chargeback_rate,merchant_disputed_amount_ratio,merchant_delayed_dispute_rate,"Elevated risk driven primarily by merchant chargeback rate, combined with merchant disputed amount ratio and merchant delayed dispute rate."
MCH5918,0.0,LOW,3,60292.6,0,0.0,0.0,,,,No risk signals identified.
MCH5919,0.0,LOW,1,-9084.68,0,0.0,0.0,,,,No risk signals identified.
MCH5920,8.17610210289947,LOW,3,52198.67,1,0.3333333333333333,0.0238994595073016,merchant_chargeback_rate,merchant_disputed_amount_ratio,,"Elevated risk driven primarily by merchant chargeback rate, combined with merchant disputed amount ratio."
MCH5921,8.884447313856551,LOW,3,38800.05,1,0.3333333333333333,0.0664001721647265,merchant_chargeback_rate,merchant_disputed_amount_ratio,,"Elevated risk driven primarily by merchant chargeback rate, combined with merchant disputed amount ratio."
MCH5922,24.108008072733984,LOW,6,74928.95,2,0.3333333333333333,0.1012216239517569,merchant_chargeback_rate,merchant_delayed_dispute_rate,merchant_disputed_amount_ratio,"Elevated risk driven primarily by merchant chargeback rate, combined with merchant delayed dispute rate and merchant disputed amount ratio."
MCH5923,0.0,LOW,3,31178.2,0,0.0,0.0,,,,No risk signals identified.
MCH5924,3.3333333333333335,LOW,2,34642.36,0,0.0,0.0,merchant_failure_rate,,,Elevated risk driven primarily by merchant failure rate.
MCH5925,25.633648294045724,LOW,5,50918.52,1,0.2,0.0428113385856462,merchant_delayed_dispute_rate,merchant_chargeback_rate,merchant_disputed_amount_ratio,"Elevated risk driven primarily by merchant delayed dispute rate, combined with merchant chargeback rate and merchant disputed amount ratio."
MCH5926,0.0,LOW,3,38329.32,0,0.0,0.0,,,,No risk signals identified.
MCH5927,0.0,LOW,2,26066.15,0,0.0,0.0,,,,No risk signals identified.
MCH5928,0.0,LOW,1,13456.99,0,0.0,0.0,,,,No risk signals identified.
MCH5929,0.0,LOW,3,32428.76,0,0.0,0.0,,,,No risk signals identified.
MCH5930,3.3333333333333335,LOW,2,27013.66,0,0.0,0.0,merchant_failure_rate,,,Elevated risk driven primarily by merchant failure rate.
MCH5931,0.0,LOW,1,11141.39,0,0.0,0.0,,,,No risk signals identified.
MCH5932,8.092854437455832,LOW,1,21312.45,1,1.0,0.0567137987420498,merchant_chargeback_rate,merchant_disputed_amount_ratio,,"Elevated risk driven primarily by merchant chargeback rate, combined with merchant disputed amount ratio."
MCH5933,7.777777777777778,LOW,2,-15716.259999999998,1,0.5,0.0,merchant_chargeback_rate,,,Elevated risk driven primarily by merchant chargeback rate.
MCH5934,0.0,LOW,2,30624.72,0,0.0,0.0,,,,No risk signals identified.
MCH5935,3.3333333333333335,LOW,3,34423.59,0,0.0,0.0,merchant_failure_rate,,,Elevated risk driven primarily by merchant failure rate.
MCH5936,0.0,LOW,2,13045.59,0,0.0,0.0,,,,No risk signals identified.
MCH5937,0.0,LOW,2,42721.41,0,0.0,0.0,,,,No risk signals identified.
MCH5938,18.349906776738774,LOW,2,20615.98,1,0.5,0.05149160990649,merchant_chargeback_rate,merchant_delayed_dispute_rate,merchant_failure_rate,"Elevated risk driven primarily by merchant chargeback rate, combined with merchant delayed dispute rate and merchant failure rate."
MCH5940,32.5016423969741,MEDIUM,4,68697.02,2,0.5,0.0125739078638345,merchant_chargeback_rate,merchant_delayed_dispute_rate,merchant_failure_rate,"Elevated risk driven primarily by merchant chargeback rate, combined with merchant delayed dispute rate and merchant failure rate."
MCH5941,9.283685878580611,LOW,2,17094.89,1,0.5,0.1355317290722549,merchant_chargeback_rate,merchant_disputed_amount_ratio,,"Elevated risk driven primarily by merchant chargeback rate, combined with merchant disputed amount ratio."
MCH5942,0.0,LOW,1,13234.46,0,0.0,0.0,,,,No risk signals identified.
MCH5943,0.0,LOW,1,9126.91,0,0.0,0.0,,,,No risk signals identified.
MCH5944,0.0,LOW,1,20049.83,0,0.0,0.0,,,,No risk signals identified.
MCH5945,0.0,LOW,1,13492.19,0,0.0,0.0,,,,No risk signals identified.
MCH5946,22.841259050973846,LOW,2,31068.480000000003,1,0.5,0.4557133145876463,merchant_chargeback_rate,merchant_delayed_dispute_rate,merchant_disputed_amount_ratio,"Elevated risk driven primarily by merchant chargeback rate, combined with merchant delayed dispute rate and merchant disputed amount ratio."
MCH5947,0.0,LOW,4,59662.32,0,0.0,0.0,,,,No risk signals identified.
MCH5948,0.0,LOW,2,35685.57,0,0.0,0.0,,,,No risk signals identified.
MCH5950,0.0,LOW,1,5468.77,0,0.0,0.0,,,,No risk signals identified.
MCH5951,0.0,LOW,2,29687.83,0,0.0,0.0,,,,No risk signals identified.
MCH5952,0.0,LOW,2,24312.370000000003,0,0.0,0.0,,,,No risk signals identified.
MCH5953,17.058405681474113,LOW,2,19787.04,1,0.5,0.2352565113326703,merchant_chargeback_rate,merchant_delayed_dispute_rate,merchant_disputed_amount_ratio,"Elevated risk driven primarily by merchant chargeback rate, combined with merchant delayed dispute rate and merchant disputed amount ratio."
MCH5954,0.0,LOW,2,28731.99,0,0.0,0.0,,,,No risk signals identified.
MCH5955,17.530910328454535,LOW,2,18332.15,1,0.5,0.277781929560908,merchant_chargeback_rate,merchant_delayed_dispute_rate,merchant_disputed_amount_ratio,"Elevated risk driven primarily by merchant chargeback rate, combined with merchant delayed dispute rate and merchant disputed amount ratio."
