txn_id_normalized,chargeback_count,total_disputed_amount,max_severity,first_chargeback_timestamp,latest_chargeback_timestamp
TXN00015963,1,3356.0,MEDIUM,2026-01-22 00:00:00,2026-01-22 00:00:00
TXN00015972,1,8836.22,CRITICAL,2026-01-21 23:22:51,2026-01-21 23:22:51
TXN00015982,1,3445.69,L,2026-03-21 00:00:00,2026-03-21 00:00:00
TXN00015990,1,-1640.31,P1,2026-01-23 03:20:00,2026-01-23 03:20:00
TXN00015992,1,6937.41,H,2026-03-10 00:00:00,2026-03-10 00:00:00
TXN00015997,1,1370.91,LOW,2026-02-27 01:44:30,2026-02-27 01:44:30
TXN00016001,2,1805.71,"HIGH,P3",2026-02-20 00:00:00,2026-05-02 06:11:00
TXN00016017,1,-849.31,P2,2026-02-27 00:00:00,2026-02-27 00:00:00
TXN00016035,1,2162.74,M,2026-03-20 00:00:00,2026-03-20 00:00:00
TXN00016038,1,447.63,HIGH,2026-03-23 00:00:00,2026-03-23 00:00:00
TXN00016040,1,3127.0,LOW,2026-02-06 00:00:00,2026-02-06 00:00:00
TXN00016050,1,1426.42,P3,2026-01-26 00:00:00,2026-01-26 00:00:00
TXN00016055,1,509.0,HIGH,2026-01-17 00:00:00,2026-01-17 00:00:00
TXN00016057,1,3429.16,P2,2026-01-19 00:00:00,2026-01-19 00:00:00
TXN00016061,1,-3106.54,MEDIUM,2026-01-05 00:00:00,2026-01-05 00:00:00
TXN00016070,1,2123.39,M,2026-03-03 00:00:00,2026-03-03 00:00:00
TXN00016086,1,756.07,H,2026-04-06 00:00:00,2026-04-06 00:00:00
TXN00016107,1,800.72,LOW,2026-04-14 10:20:30,2026-04-14 10:20:30
TXN00016135,1,830.69,MEDIUM,2026-02-11 00:00:00,2026-02-11 00:00:00
TXN00016138,1,2973.45,LOW,2026-03-18 00:00:00,2026-03-18 00:00:00
TXN00016151,1,1236.73,LOW,2026-02-04 08:28:07,2026-02-04 08:28:07
TXN00016160,1,604.17,MEDIUM,2026-02-05 04:45:43,2026-02-05 04:45:43
TXN00016165,1,4335.54,H,2026-02-16 00:00:00,2026-02-16 00:00:00
TXN00016173,1,8263.92,L,,
TXN00016182,1,237.88,P4,2026-01-30 00:00:00,2026-01-30 00:00:00
TXN00016188,1,1305.41,P2,2026-01-30 11:51:00,2026-01-30 11:51:00
TXN00016195,1,471.0,LOW,2026-03-22 01:33:06,2026-03-22 01:33:06
TXN00016196,1,-2141.56,P3,2026-01-10 00:00:00,2026-01-10 00:00:00
TXN00016199,1,4366.91,HIGH,2026-03-13 00:00:00,2026-03-13 00:00:00
TXN00016200,2,3220.1400000000003,"H,M",2026-01-22 03:12:00,2026-02-03 00:00:00
TXN00016205,1,3052.0,P4,2026-03-20 00:00:00,2026-03-20 00:00:00
TXN00016207,2,2011.3200000000002,"HIGH,P3",2026-01-04 00:00:00,2026-01-23 00:00:00
TXN00016211,1,-6191.97,H,2026-03-03 00:00:00,2026-03-03 00:00:00
TXN00016267,1,1756.0,HIGH,2026-03-07 00:00:00,2026-03-07 00:00:00
TXN00016286,2,2687.42,"MEDIUM,P3",2026-03-18 09:22:00,2026-03-18 09:22:00
TXN00016295,1,10226.59,MEDIUM,2026-03-21 00:00:00,2026-03-21 00:00:00
TXN00016308,1,3857.22,L,2026-01-17 21:14:00,2026-01-17 21:14:00
TXN00016316,1,5742.0,LOW,2026-01-13 00:00:00,2026-01-13 00:00:00
TXN00016322,1,1512.0,LOW,2026-02-28 00:37:00,2026-02-28 00:37:00
TXN00016325,1,1085.5,M,2026-03-07 00:00:00,2026-03-07 00:00:00
TXN00016326,1,905.23,P4,2026-03-15 00:00:00,2026-03-15 00:00:00
TXN00016348,1,2797.85,LOW,2026-02-18 13:58:34,2026-02-18 13:58:34
TXN00016351,1,2366.0,H,2026-03-31 15:14:10,2026-03-31 15:14:10
TXN00016352,1,6616.61,P3,2026-01-18 00:00:00,2026-01-18 00:00:00
TXN00016365,1,287.37,P4,2026-01-18 13:07:29,2026-01-18 13:07:29
TXN00016367,1,6490.82,P3,2026-03-11 00:00:00,2026-03-11 00:00:00
TXN00016378,1,403.8,HIGH,2026-03-02 21:57:09,2026-03-02 21:57:09
TXN00016394,2,1503.32,"HIGH,LOW",2026-03-11 17:25:21,2026-03-30 00:00:00
TXN00016400,1,1616.81,P3,2026-04-18 00:00:00,2026-04-18 00:00:00
TXN00016401,1,5981.0,P2,2026-01-02 00:00:00,2026-01-02 00:00:00
TXN00016408,1,5179.58,LOW,2026-02-19 00:00:00,2026-02-19 00:00:00
TXN00016424,1,1444.48,HIGH,,
TXN00016429,1,276.59,MEDIUM,2026-12-01 05:11:00,2026-12-01 05:11:00
TXN00016456,1,3977.66,LOW,2026-03-26 00:00:00,2026-03-26 00:00:00
TXN00016461,1,-734.05,HIGH,2026-02-25 00:00:00,2026-02-25 00:00:00
TXN00016465,1,1819.68,P2,2026-11-01 14:41:00,2026-11-01 14:41:00
TXN00016469,2,13428.48,"H,P1",2026-02-06 00:00:00,2026-02-06 00:00:00
TXN00016470,2,-47.50999999999999,"HIGH,P2",2026-01-10 09:49:36,2026-01-25 15:05:00
TXN00016493,1,1664.55,L,,
TXN00016496,1,5996.21,CRITICAL,2026-02-06 00:00:00,2026-02-06 00:00:00
TXN00016497,1,3794.91,M,2026-12-03 04:20:00,2026-12-03 04:20:00
TXN00016498,1,3489.66,P2,2026-01-03 00:00:00,2026-01-03 00:00:00
TXN00016521,1,2697.0,LOW,2026-03-13 00:00:00,2026-03-13 00:00:00
TXN00016536,1,406.58,P1,2026-03-06 00:00:00,2026-03-06 00:00:00
TXN00016541,1,1089.44,MEDIUM,2026-03-01 00:00:00,2026-03-01 00:00:00
TXN00016545,1,268.66,M,2026-03-07 00:00:00,2026-03-07 00:00:00
TXN00016557,1,3670.72,P3,2026-03-31 11:25:32,2026-03-31 11:25:32
TXN00016562,1,709.53,LOW,2026-01-15 13:06:53,2026-01-15 13:06:53
TXN00016574,1,2828.9,MEDIUM,2026-02-01 00:00:00,2026-02-01 00:00:00
TXN00016579,1,1345.55,P3,2026-03-05 00:00:00,2026-03-05 00:00:00
TXN00016585,1,0.0,MEDIUM,,
TXN00016593,1,6511.97,MEDIUM,2026-01-13 00:00:00,2026-01-13 00:00:00
TXN00016623,1,818.66,HIGH,2026-01-15 08:21:37,2026-01-15 08:21:37
TXN00016633,1,3329.74,P2,2026-03-07 00:00:00,2026-03-07 00:00:00
TXN00016636,1,6720.23,MEDIUM,,
TXN00016639,1,2539.68,HIGH,2026-03-04 00:00:00,2026-03-04 00:00:00
TXN00016644,1,898.0,HIGH,2026-01-26 00:00:00,2026-01-26 00:00:00
TXN00016648,1,1142.0,MEDIUM,2026-01-19 00:00:00,2026-01-19 00:00:00
TXN00016662,1,4341.13,LOW,2026-01-13 00:00:00,2026-01-13 00:00:00
TXN00016671,1,1587.1,LOW,2026-02-24 00:00:00,2026-02-24 00:00:00
TXN00016673,1,1675.84,L,2026-01-05 00:00:00,2026-01-05 00:00:00
TXN00016683,1,8248.74,M,2026-03-31 00:00:00,2026-03-31 00:00:00
TXN00016687,1,15660.34,P3,2026-01-11 00:00:00,2026-01-11 00:00:00
TXN00016689,1,2052.97,LOW,2026-03-11 00:00:00,2026-03-11 00:00:00
TXN00016708,1,2567.69,MEDIUM,,
TXN00016714,1,0.0,P3,2026-01-12 00:00:00,2026-01-12 00:00:00
TXN00016715,1,1128.27,MEDIUM,2026-01-14 00:00:00,2026-01-14 00:00:00
TXN00016717,1,3272.08,MEDIUM,,
TXN00016719,1,2956.42,LOW,2026-01-19 00:00:00,2026-01-19 00:00:00
TXN00016726,1,2235.82,H,2026-02-22 00:00:00,2026-02-22 00:00:00
TXN00016736,1,15548.64,P3,2026-02-10 17:51:46,2026-02-10 17:51:46
TXN00016739,1,10606.78,L,2026-06-02 14:44:00,2026-06-02 14:44:00
TXN00016742,1,1163.64,LOW,,
TXN00016749,1,0.0,M,2026-04-03 00:00:00,2026-04-03 00:00:00
TXN00016753,1,390.5,L,2026-03-13 00:00:00,2026-03-13 00:00:00
TXN00016754,1,2563.38,P4,2026-02-19 12:19:39,2026-02-19 12:19:39
TXN00016756,1,455.72,MEDIUM,2026-03-14 00:00:00,2026-03-14 00:00:00
TXN00016767,1,1273.0,H,2026-03-07 21:23:05,2026-03-07 21:23:05
TXN00016774,1,9878.08,CRIT,2026-03-19 00:00:00,2026-03-19 00:00:00
TXN00016780,1,1017.31,LOW,2026-01-14 00:00:00,2026-01-14 00:00:00
TXN00016806,1,754.9,P3,2026-01-23 08:43:25,2026-01-23 08:43:25
TXN00016813,1,9012.82,P2,,
TXN00016822,1,3058.22,LOW,2026-02-19 00:00:00,2026-02-19 00:00:00
TXN00016836,1,0.0,MEDIUM,2026-02-14 00:00:00,2026-02-14 00:00:00
TXN00016837,1,0.0,HIGH,2026-03-13 00:00:00,2026-03-13 00:00:00
TXN00016840,1,276.74,P2,2026-01-09 14:02:55,2026-01-09 14:02:55
TXN00016875,1,-570.66,LOW,,
TXN00016877,1,3046.01,MEDIUM,2026-04-10 05:14:49,2026-04-10 05:14:49
TXN00016878,1,2996.76,LOW,2026-02-16 00:00:00,2026-02-16 00:00:00
TXN00016890,1,2406.47,LOW,2026-03-29 00:00:00,2026-03-29 00:00:00
TXN00016892,1,1942.12,P2,2026-01-29 01:18:00,2026-01-29 01:18:00
TXN00016902,1,1595.05,LOW,2026-01-17 22:10:59,2026-01-17 22:10:59
TXN00016908,1,2938.45,LOW,2026-03-26 00:00:00,2026-03-26 00:00:00
TXN00016911,1,1895.66,MEDIUM,2026-12-01 00:00:00,2026-12-01 00:00:00
TXN00016915,1,886.36,M,2026-03-28 00:00:00,2026-03-28 00:00:00
TXN00016920,1,2798.0,MEDIUM,2026-01-20 00:00:00,2026-01-20 00:00:00
TXN00016937,1,-6269.03,M,2026-01-27 00:00:00,2026-01-27 00:00:00
TXN00016939,1,27330.78,CRITICAL,2026-03-07 00:00:00,2026-03-07 00:00:00
TXN00016940,2,7609.26,"LOW,MEDIUM",2026-01-07 01:02:00,2026-02-14 00:00:00
TXN00016957,1,1444.28,P4,2026-04-16 00:00:00,2026-04-16 00:00:00
TXN00016961,2,942.21,"CRITICAL,P3",2026-03-14 12:00:58,2026-03-16 00:00:00
TXN00016966,1,1081.02,LOW,2026-01-14 00:00:00,2026-01-14 00:00:00
TXN00016968,1,1768.72,MEDIUM,2026-03-11 23:37:25,2026-03-11 23:37:25
TXN00016978,1,3895.0,MEDIUM,2026-04-12 20:01:14,2026-04-12 20:01:14
TXN00016982,1,662.25,P3,2026-10-01 00:00:00,2026-10-01 00:00:00
TXN00016988,1,0.0,MEDIUM,2026-03-07 00:00:00,2026-03-07 00:00:00
TXN00017004,1,645.98,CRITICAL,2026-01-29 03:06:00,2026-01-29 03:06:00
TXN00017005,1,10880.54,MEDIUM,2026-03-31 21:38:30,2026-03-31 21:38:30
TXN00017012,1,990.42,MEDIUM,2026-02-09 00:00:00,2026-02-09 00:00:00
TXN00017025,1,0.0,LOW,2026-03-24 23:17:18,2026-03-24 23:17:18
TXN00017037,1,1937.0,P2,2026-02-23 01:40:31,2026-02-23 01:40:31
TXN00017039,1,1306.0,LOW,2026-01-06 00:00:00,2026-01-06 00:00:00
TXN00017040,1,2935.06,MEDIUM,,
TXN00017041,1,-768.89,P2,2026-03-17 00:00:00,2026-03-17 00:00:00
TXN00017042,1,1707.0,P4,2026-01-22 12:51:19,2026-01-22 12:51:19
TXN00017045,1,1409.0,MEDIUM,2026-03-07 00:00:00,2026-03-07 00:00:00
TXN00017047,1,1731.53,LOW,2026-02-05 00:00:00,2026-02-05 00:00:00
TXN00017055,1,226.51,HIGH,2026-03-03 00:00:00,2026-03-03 00:00:00
TXN00017060,1,575.09,P4,2026-04-05 00:00:00,2026-04-05 00:00:00
TXN00017072,1,15432.0,H,2026-01-23 00:00:00,2026-01-23 00:00:00
TXN00017080,1,687.73,L,2026-03-03 00:00:00,2026-03-03 00:00:00
TXN00017091,1,2254.1,HIGH,2026-02-28 00:00:00,2026-02-28 00:00:00
TXN00017098,1,1358.37,P3,2026-02-02 14:20:47,2026-02-02 14:20:47
TXN00017102,1,193.64,M,2026-03-17 12:49:37,2026-03-17 12:49:37
TXN00017113,1,580.57,M,2026-03-21 00:00:00,2026-03-21 00:00:00
TXN00017134,1,-2108.75,P4,2026-03-18 15:16:59,2026-03-18 15:16:59
TXN00017140,1,589.03,M,2026-01-12 11:37:03,2026-01-12 11:37:03
TXN00017149,1,1317.13,HIGH,2026-01-24 00:00:00,2026-01-24 00:00:00
TXN00017156,2,1029.81,"MEDIUM,P3",2026-02-15 05:57:47,2026-02-21 00:00:00
TXN00017157,1,738.08,M,2026-03-29 00:00:00,2026-03-29 00:00:00
TXN00017169,1,696.63,LOW,2026-12-03 00:00:00,2026-12-03 00:00:00
TXN00017175,1,-2616.12,P2,2026-01-31 03:03:07,2026-01-31 03:03:07
TXN00017184,1,3231.22,M,2026-03-13 12:43:00,2026-03-13 12:43:00
TXN00017185,1,384.18,P3,2026-03-16 00:00:00,2026-03-16 00:00:00
TXN00017191,2,-11544.45,"MEDIUM,P4",2026-01-04 06:09:00,2026-01-04 06:09:00
TXN00017193,1,2406.17,MEDIUM,2026-04-03 00:00:00,2026-04-03 00:00:00
TXN00017196,1,9937.63,MEDIUM,2026-03-07 02:28:07,2026-03-07 02:28:07
TXN00017204,1,0.0,M,2026-01-18 00:00:00,2026-01-18 00:00:00
TXN00017209,1,1552.09,MEDIUM,2026-03-14 22:13:16,2026-03-14 22:13:16
TXN00017214,1,-1267.1,P3,2026-03-08 00:00:00,2026-03-08 00:00:00
TXN00017223,1,-711.68,LOW,2026-03-20 21:23:30,2026-03-20 21:23:30
TXN00017225,1,4972.38,LOW,2026-03-11 00:00:00,2026-03-11 00:00:00
TXN00017227,1,2799.72,HIGH,2026-08-03 13:25:00,2026-08-03 13:25:00
TXN00017229,1,796.1,MEDIUM,2026-02-28 00:00:00,2026-02-28 00:00:00
TXN00017235,1,18567.74,M,2026-02-12 02:11:43,2026-02-12 02:11:43
TXN00017240,1,7674.03,LOW,2026-02-18 00:00:00,2026-02-18 00:00:00
TXN00017251,1,6191.71,M,2026-02-06 17:58:56,2026-02-06 17:58:56
TXN00017265,1,2120.67,LOW,2026-01-25 16:37:52,2026-01-25 16:37:52
TXN00017266,1,260.19,HIGH,2026-01-30 00:00:00,2026-01-30 00:00:00
TXN00017286,1,497.0,M,2026-01-30 00:00:00,2026-01-30 00:00:00
TXN00017298,1,3871.95,P3,2026-03-23 00:00:00,2026-03-23 00:00:00
TXN00017300,1,2554.87,HIGH,2026-02-16 00:00:00,2026-02-16 00:00:00
TXN00017315,1,704.73,HIGH,,
TXN00017317,1,8056.19,MEDIUM,2026-01-13 05:52:57,2026-01-13 05:52:57
TXN00017327,1,1722.43,P4,2026-02-02 00:00:00,2026-02-02 00:00:00
TXN00017336,1,3087.13,CRITICAL,2026-04-08 16:47:26,2026-04-08 16:47:26
TXN00017340,1,1945.77,LOW,2026-03-28 00:00:00,2026-03-28 00:00:00
TXN00017349,1,1441.68,MEDIUM,2026-03-15 15:43:00,2026-03-15 15:43:00
TXN00017357,1,3043.82,P1,2026-03-29 00:00:00,2026-03-29 00:00:00
TXN00017361,1,1755.45,LOW,2026-11-02 00:00:00,2026-11-02 00:00:00
TXN00017368,1,0.0,MEDIUM,2026-02-12 00:00:00,2026-02-12 00:00:00
TXN00017372,1,1275.74,H,2026-02-05 01:14:36,2026-02-05 01:14:36
TXN00017373,1,4758.01,MEDIUM,2026-03-17 00:00:00,2026-03-17 00:00:00
TXN00017377,1,9493.15,MEDIUM,2026-02-08 04:18:41,2026-02-08 04:18:41
TXN00017387,1,303.26,P3,2026-03-12 11:20:23,2026-03-12 11:20:23
TXN00017396,1,642.07,HIGH,2026-03-18 00:00:00,2026-03-18 00:00:00
TXN00017399,1,685.65,CRITICAL,2026-01-27 00:00:00,2026-01-27 00:00:00
TXN00017402,1,2837.81,P4,2026-01-31 00:47:03,2026-01-31 00:47:03
TXN00017408,1,836.19,P4,2026-03-23 00:00:00,2026-03-23 00:00:00
TXN00017412,1,1505.0,LOW,2026-02-17 00:00:00,2026-02-17 00:00:00
TXN00017414,1,12249.71,HIGH,2026-01-08 00:00:00,2026-01-08 00:00:00
TXN00017418,1,1350.91,P4,2026-01-03 02:57:39,2026-01-03 02:57:39
TXN00017424,1,9374.52,M,2026-02-19 00:00:00,2026-02-19 00:00:00
TXN00017437,2,1311.0,"M,P3",2026-01-18 00:00:00,2026-01-18 00:00:00
TXN00017441,1,766.94,H,2026-01-15 00:00:00,2026-01-15 00:00:00
TXN00017444,1,252.18,M,2026-03-25 00:00:00,2026-03-25 00:00:00
TXN00017451,1,1007.69,P4,2026-03-06 17:47:56,2026-03-06 17:47:56
TXN00017457,1,0.0,LOW,2026-03-10 00:00:00,2026-03-10 00:00:00
TXN00017462,1,0.0,LOW,2026-05-03 00:00:00,2026-05-03 00:00:00
TXN00017469,1,1016.01,LOW,2026-02-05 00:00:00,2026-02-05 00:00:00
TXN00017471,1,918.63,H,2026-04-02 00:00:00,2026-04-02 00:00:00
TXN00017472,1,14012.62,CRIT,2026-03-10 13:37:56,2026-03-10 13:37:56
TXN00017504,1,12647.35,P4,2026-01-30 09:27:00,2026-01-30 09:27:00
TXN00017510,1,788.58,H,2026-04-04 08:04:37,2026-04-04 08:04:37
TXN00017513,1,24586.31,L,2026-01-28 00:00:00,2026-01-28 00:00:00
TXN00017532,1,2971.18,LOW,2026-01-30 00:00:00,2026-01-30 00:00:00
TXN00017548,1,6612.88,MEDIUM,2026-03-13 00:00:00,2026-03-13 00:00:00
TXN00017555,1,2069.43,P4,,
TXN00017565,1,3265.92,M,,
TXN00017581,2,1299.7,"CRITICAL,L",2026-01-08 21:56:24,2026-02-19 12:11:31
TXN00017590,1,740.63,P3,2026-01-29 00:00:00,2026-01-29 00:00:00
TXN00017591,1,6180.12,MEDIUM,2026-09-02 00:00:00,2026-09-02 00:00:00
TXN00017598,1,819.3,MEDIUM,,
TXN00017607,1,291.0,LOW,2026-03-11 00:00:00,2026-03-11 00:00:00
TXN00017642,1,1505.96,H,2026-03-01 00:00:00,2026-03-01 00:00:00
TXN00017647,1,3677.06,MEDIUM,2026-01-22 00:00:00,2026-01-22 00:00:00
TXN00017653,1,4402.84,MEDIUM,2026-01-23 00:00:00,2026-01-23 00:00:00
TXN00017656,1,-447.83,P3,2026-03-01 03:37:00,2026-03-01 03:37:00
TXN00017658,1,845.38,MEDIUM,2026-02-10 00:00:00,2026-02-10 00:00:00
TXN00017663,1,8257.96,H,2026-01-17 00:24:23,2026-01-17 00:24:23
TXN00017675,1,0.0,MEDIUM,2026-03-17 08:41:11,2026-03-17 08:41:11
TXN00017688,1,433.23,P3,2026-02-11 00:00:00,2026-02-11 00:00:00
TXN00017706,1,1159.44,LOW,2026-01-24 00:00:00,2026-01-24 00:00:00
TXN00017717,1,24414.54,LOW,2026-02-21 00:00:00,2026-02-21 00:00:00
TXN00017718,1,1451.78,P4,2026-01-23 00:00:00,2026-01-23 00:00:00
TXN00017737,1,1419.1,CRIT,2026-02-16 00:00:00,2026-02-16 00:00:00
TXN00017740,1,2328.0,P3,2026-02-19 04:42:00,2026-02-19 04:42:00
TXN00017748,2,10015.0,"L,LOW",2026-02-12 00:00:00,2026-03-19 19:20:03
TXN00017755,1,3261.84,MEDIUM,2026-06-02 08:47:00,2026-06-02 08:47:00
TXN00017791,1,2658.78,MEDIUM,2026-02-20 00:00:00,2026-02-20 00:00:00
TXN00017797,1,1590.47,HIGH,2026-01-23 23:22:08,2026-01-23 23:22:08
TXN00017802,1,1303.05,H,2026-04-01 00:00:00,2026-04-01 00:00:00
TXN00017826,1,5617.04,LOW,2026-02-03 00:00:00,2026-02-03 00:00:00
TXN00017838,1,-1201.31,P2,2026-03-26 21:56:00,2026-03-26 21:56:00
TXN00017847,1,714.0,P2,2026-02-07 00:00:00,2026-02-07 00:00:00
TXN00017864,1,-2911.37,P2,2026-05-03 00:00:00,2026-05-03 00:00:00
TXN00017871,2,5375.87,HIGH,2026-02-01 00:00:00,2026-03-01 00:00:00
TXN00017876,1,638.04,P2,2026-03-10 14:02:56,2026-03-10 14:02:56
TXN00017882,1,732.66,P2,2026-01-20 00:00:00,2026-01-20 00:00:00
TXN00017891,1,3343.99,CRIT,2026-12-01 00:00:00,2026-12-01 00:00:00
TXN00017893,1,4556.84,P4,2026-01-04 08:34:57,2026-01-04 08:34:57
TXN00017897,1,1234.0,MEDIUM,2026-01-27 22:56:59,2026-01-27 22:56:59
TXN00017905,1,2185.09,L,2026-01-30 00:00:00,2026-01-30 00:00:00
TXN00017915,1,1532.42,MEDIUM,2026-02-08 00:00:00,2026-02-08 00:00:00
TXN00017923,1,1055.53,MEDIUM,2026-02-24 00:00:00,2026-02-24 00:00:00
TXN00017925,1,1402.12,MEDIUM,,
TXN00017926,1,5338.83,L,2026-10-02 02:54:00,2026-10-02 02:54:00
TXN00017932,1,4452.54,P1,,
TXN00017953,1,6427.42,MEDIUM,2026-01-06 19:24:02,2026-01-06 19:24:02
TXN00017962,1,2741.61,LOW,2026-02-27 00:00:00,2026-02-27 00:00:00
TXN00017969,1,2501.0,P3,2026-04-09 00:00:00,2026-04-09 00:00:00
TXN00017992,2,2831.77,"L,LOW",2026-03-22 01:07:00,2026-03-22 01:07:00
TXN00017995,1,1918.51,M,2026-03-27 02:11:24,2026-03-27 02:11:24
TXN00018011,2,926.6199999999999,"HIGH,L",2026-01-20 00:00:00,2026-12-02 00:00:00
TXN00018012,1,722.5,LOW,2026-03-28 00:00:00,2026-03-28 00:00:00
TXN00018017,1,1017.08,M,2026-02-17 08:36:00,2026-02-17 08:36:00
TXN00018020,1,1238.72,P4,2026-03-18 00:00:00,2026-03-18 00:00:00
TXN00018024,1,0.0,MEDIUM,2026-02-28 00:00:00,2026-02-28 00:00:00
TXN00018031,1,-700.6,MEDIUM,2026-01-22 05:45:24,2026-01-22 05:45:24
TXN00018041,1,479.19,P4,2026-03-24 00:00:00,2026-03-24 00:00:00
TXN00018048,1,2467.08,H,2026-05-02 16:57:00,2026-05-02 16:57:00
TXN00018053,1,1619.1,LOW,2026-01-28 00:00:00,2026-01-28 00:00:00
TXN00018059,1,0.0,MEDIUM,2026-03-12 00:00:00,2026-03-12 00:00:00
TXN00018064,1,590.0,P3,2026-09-01 05:25:00,2026-09-01 05:25:00
TXN00018065,1,4568.57,LOW,2026-02-14 14:04:54,2026-02-14 14:04:54
TXN00018071,1,3289.2,M,2026-03-06 00:00:00,2026-03-06 00:00:00
TXN00018073,1,171.37,L,2026-01-18 00:00:00,2026-01-18 00:00:00
TXN00018079,1,8988.28,P3,2026-03-29 00:00:00,2026-03-29 00:00:00
TXN00018087,1,2152.04,LOW,2026-01-15 00:00:00,2026-01-15 00:00:00
TXN00018097,1,2522.66,HIGH,2026-02-27 00:00:00,2026-02-27 00:00:00
TXN00018105,1,2703.6,P4,2026-03-25 03:23:09,2026-03-25 03:23:09
TXN00018113,1,987.42,LOW,2026-02-12 17:45:31,2026-02-12 17:45:31
TXN00018114,1,2570.74,MEDIUM,2026-01-17 00:00:00,2026-01-17 00:00:00
TXN00018116,1,1239.17,L,2026-02-05 00:00:00,2026-02-05 00:00:00
TXN00018122,1,5694.69,P3,2026-05-03 00:00:00,2026-05-03 00:00:00
TXN00018123,1,3146.39,L,2026-03-19 00:00:00,2026-03-19 00:00:00
TXN00018137,1,7022.75,M,2026-02-18 00:00:00,2026-02-18 00:00:00
TXN00018141,1,4311.27,MEDIUM,2026-03-19 00:00:00,2026-03-19 00:00:00
TXN00018148,1,2197.15,L,2026-01-07 00:00:00,2026-01-07 00:00:00
TXN00018150,1,1285.26,MEDIUM,2026-01-09 00:00:00,2026-01-09 00:00:00
TXN00018160,1,482.0,MEDIUM,2026-03-01 00:00:00,2026-03-01 00:00:00
TXN00018185,1,660.0,P1,2026-02-28 00:00:00,2026-02-28 00:00:00
TXN00018187,1,0.0,M,2026-03-27 00:00:00,2026-03-27 00:00:00
TXN00018188,1,609.57,P1,2026-01-05 00:00:00,2026-01-05 00:00:00
TXN00018190,1,3985.84,MEDIUM,2026-02-24 00:00:00,2026-02-24 00:00:00
TXN00018193,1,-1923.55,LOW,2026-01-27 00:00:00,2026-01-27 00:00:00
TXN00018203,1,1403.54,LOW,2026-02-12 08:26:59,2026-02-12 08:26:59
TXN00018217,1,1300.73,HIGH,,
TXN00018221,1,119.0,LOW,2026-03-17 00:00:00,2026-03-17 00:00:00
TXN00018222,1,1611.0,P4,2026-10-03 18:32:00,2026-10-03 18:32:00
TXN00018235,1,5681.16,HIGH,2026-02-19 00:00:00,2026-02-19 00:00:00
TXN00018250,1,4835.58,L,2026-01-14 23:22:45,2026-01-14 23:22:45
TXN00018275,1,894.24,LOW,2026-08-04 07:16:00,2026-08-04 07:16:00
TXN00018296,1,849.13,M,2026-03-11 00:00:00,2026-03-11 00:00:00
TXN00018300,1,3125.63,L,2026-05-07 00:00:00,2026-05-07 00:00:00
TXN00018308,1,5058.0,HIGH,2026-03-11 15:45:04,2026-03-11 15:45:04
TXN00018314,1,1635.13,MEDIUM,2026-03-21 12:55:00,2026-03-21 12:55:00
TXN00018324,1,1624.65,LOW,2026-03-11 00:00:00,2026-03-11 00:00:00
TXN00018342,1,2231.66,CRITICAL,2026-03-25 00:00:00,2026-03-25 00:00:00
TXN00018344,1,9060.0,HIGH,2026-03-07 00:00:00,2026-03-07 00:00:00
TXN00018348,1,1207.49,P4,2026-02-13 05:26:28,2026-02-13 05:26:28
TXN00018357,1,13142.13,MEDIUM,2026-10-02 05:15:00,2026-10-02 05:15:00
TXN00018358,1,-1889.21,H,2026-03-20 03:25:00,2026-03-20 03:25:00
TXN00018359,1,333.0,LOW,,
TXN00018367,1,1495.59,P3,2026-03-01 05:05:00,2026-03-01 05:05:00
TXN00018381,1,528.22,P4,2026-01-26 00:09:00,2026-01-26 00:09:00
TXN00018387,1,741.15,M,2026-02-20 00:00:00,2026-02-20 00:00:00
TXN00018402,1,1848.85,P4,2026-02-27 00:00:00,2026-02-27 00:00:00
TXN00018414,1,3972.17,HIGH,2026-03-30 11:45:10,2026-03-30 11:45:10
TXN00018418,1,671.84,H,2026-03-16 00:00:00,2026-03-16 00:00:00
TXN00018420,1,2274.67,H,2026-12-03 19:55:00,2026-12-03 19:55:00
TXN00018423,1,1074.0,H,2026-08-02 16:45:00,2026-08-02 16:45:00
TXN00018467,1,688.0,MEDIUM,,
TXN00018481,1,776.76,MEDIUM,2026-02-03 00:00:00,2026-02-03 00:00:00
TXN00018489,1,267.92,H,2026-02-14 19:21:00,2026-02-14 19:21:00
TXN00018498,1,1779.0,LOW,2026-03-23 00:00:00,2026-03-23 00:00:00
TXN00018501,1,1061.55,P4,2026-06-03 07:45:00,2026-06-03 07:45:00
TXN00018504,1,2887.1,L,2026-02-23 00:00:00,2026-02-23 00:00:00
TXN00018518,1,2159.7,LOW,2026-01-04 00:00:00,2026-01-04 00:00:00
TXN00018525,1,263.29,LOW,2026-01-17 00:00:00,2026-01-17 00:00:00
TXN00018528,1,3336.11,M,2026-03-14 00:00:00,2026-03-14 00:00:00
TXN00018536,1,1257.97,HIGH,2026-02-24 00:00:00,2026-02-24 00:00:00
TXN00018546,1,7492.62,HIGH,2026-02-23 00:00:00,2026-02-23 00:00:00
TXN00018559,1,9404.0,L,2026-02-17 02:27:10,2026-02-17 02:27:10
TXN00018578,1,4970.0,MEDIUM,2026-02-03 00:00:00,2026-02-03 00:00:00
TXN00018597,1,2898.66,M,2026-02-14 10:59:54,2026-02-14 10:59:54
